PetID,cluster
0d4e58071,6
856005eae,6
93692767b,4
960de1fad,6
a04923326,4
29edf6e20,4
c906d6c03,3
971c160c7,3
c160e581a,4
828f48390,4
f0a7a4dfb,3
476b3dbe5,7
e6151d695,3
97c58d897,2
84222fa53,3
87b753139,6
39a784870,4
4140b3b5a,6
156ab0f97,6
6ada9811e,3
af49cf598,3
ea1318971,4
acdf99f98,3
dc1b809db,3
a7a94dd33,6
a8cfbf446,2
6ebcc7756,6
53a451386,6
2455effb8,6
4d279eb58,3
ee3543995,3
5e54f4e06,4
c634af483,6
f7a134121,3
9ce816de6,3
cd067a495,3
a631eba2c,4
91697ee90,2
182faa94d,1
7a5091ca2,6
fe790ba60,3
bd7f07424,3
08e703dfc,4
7fea70079,6
8cb067b2f,5
81f1d4d5c,2
aa2a3d9c7,3
d7d371a3d,4
c14ddf8a0,3
45408f88d,3
b6a16ab86,6
15a828f9d,1
a31d58f0a,3
acada131d,6
9351d5173,3
ec2b6c036,3
01bcfcde8,2
fbcea110f,3
5ddfaab43,6
1f7c7c248,3
90bcfd0e4,2
6c692e208,5
88fa13291,2
7494b6aa9,3
fe5ed81fd,4
fc7b01af6,4
34221a4f8,4
cd89328a8,2
d583d44d2,2
2566ab3a5,2
1c59513dd,7
3099254c2,6
100aed9a3,3
24be8e826,3
8af959627,6
5eacd0a22,6
5bf976dd7,4
38c82bfc5,6
d72dafbea,3
cd8e8d7a1,3
b446053b6,4
244cca93e,4
ab6c8aca6,3
4c3a2c536,6
a2cd5b78a,3
3d889fe46,3
9dca0bf20,5
225d2e242,3
a8df693c0,6
6fdb43f0b,2
0ac279a25,3
8ef276c3b,3
21cc6a743,6
0c9133a83,6
c9e86cf3c,5
d7d0b2194,2
68eacf03e,4
9614a6b17,6
af005c575,2
e0e604fc2,4
85a0bad4f,3
8d76a1b7f,6
2a9a33d29,6
0327b8e94,3
90dc0d83f,6
6d994c50c,4
9a447e958,3
c6d7271e8,3
679dad3c6,6
120ae4dd3,6
99a994cb1,3
2a06a5244,3
fc5f63812,6
8773f250c,5
696b615fb,6
82ea3883e,5
04a5f717a,3
884b9a6ec,3
115a4b208,3
f594a2e18,3
7e8bab7a5,6
302eb3771,5
0d305f8c2,3
a77d17ef8,5
99defcb66,6
f3629735d,1
0bcae32b7,2
07102e682,3
516fcfdf9,3
0d4b69793,2
4b1f93aac,4
0e70a5a3a,3
a77b63ee1,5
ea9d13261,6
231ad764f,6
219444cb8,6
9e11a3158,6
f9f914ed3,4
9449dcc18,2
1eeb50e8f,6
80cedf6b9,6
be376ea01,3
fc43d7ddb,7
05312ba72,3
48c838ef7,3
411bba4e8,6
dd4196a55,6
fac4ca24b,4
bdb5b7ecb,4
57aa560b5,4
1c8aa65f6,4
a206ce13b,3
6c7251bc8,6
105c00abe,5
e7fae9937,3
f8fb0aa55,3
bc6d86a40,6
f3f1dc170,4
45c278a7d,3
02eb29707,3
672e9e752,3
e6ff21b7e,3
eed6f01c9,3
9bfca7e65,2
548351895,3
fcae5bea5,2
275ce4c9b,4
f9878da24,3
72d68bbd0,3
1100bff90,6
c74d9c9f3,6
22b562975,4
09b7cd500,3
a486e2ab6,3
a89005005,5
be5fb246e,3
739002fc4,3
f304e7fb3,3
1f25222ce,4
90055a5f2,4
890e7be2b,2
9aa9d63f8,3
ae7f59170,6
8aa74d2d2,3
7c9e666a7,2
b22e78544,3
37a8dcdce,6
228e88a51,6
2b6b2524b,3
b93203aa7,6
06c724ada,6
2b2ec33ac,3
522b73db7,3
71cdaadb1,3
493d9cc81,6
6dd91ba4d,6
2fa5bde3c,7
a19eea86b,6
fd68d0b58,4
90c5437de,3
8f32c880e,4
ff2224b9d,7
473caf456,3
c3ed4c50b,6
63c794465,3
e468e8d54,6
1108027ef,5
5fe32151b,3
b857d5ac6,6
81ffabdc8,4
25c48e7ff,3
d66a55b13,5
b16b24c21,3
eadb7f25e,2
44c308937,3
d994c86f0,3
98f0a2ac7,4
7e3f52620,3
8fad77d5b,4
98f5b7ecf,4
8ec043344,7
6cf058ab3,4
338d441f4,4
84e146ba6,3
57b9d7903,3
c213bcac3,2
638447198,4
b83e15288,6
78b51f6a0,5
c6c1048af,2
5dff24075,6
f06da7096,4
31e266863,3
fc1ac0d75,4
a904d6da4,3
0f1a3ce5a,6
77e6966dc,3
a5b9343c3,2
3ce3f6acc,3
f71d5c047,3
56b0b72b1,2
448659511,5
c79c98af1,4
8bacce548,3
9243b2c43,3
29af2b6ec,3
640e0b69b,5
a5b4b663d,3
bc695e9d0,4
8e8965ae1,4
23ed3e349,4
31c2215c1,2
725a5345e,5
2fe763187,2
f5e310e82,3
5a60fde1f,3
ca28c5e51,6
41fa17c7c,3
132670005,3
8bd033254,6
040a9a6f9,3
be59708a0,4
69d8727b7,4
331a745e8,6
e1c14443e,6
a426fc504,6
1aa0769bc,4
c1ed7562f,2
07d2a9eff,3
31e14c50a,3
23eddf1d8,3
f74b89005,3
1b368f29c,5
ef9b5808b,2
8cd96bf75,4
d46569700,6
9f0f70e44,3
331c0bbf3,4
7650ed0f0,3
1ffe15ff7,4
173fa657f,4
9d2fb911c,4
bcda9d091,6
15592a54c,2
9cac98ce6,4
a484694a1,6
3a916e954,4
769d800fa,6
727567154,3
eb8de7f47,6
edd79adb8,4
beb658bc0,6
5997cc138,6
338dddea9,2
53bb1d133,4
b9c0de515,3
4331ce278,6
f212d0cdc,2
0f1136ad3,3
f794655ee,4
4a9fa9d9e,3
9b6c3beb5,2
6c5fb38d4,6
fb30a71b2,3
07e427e0c,6
81af50144,5
72626612c,6
43ec1b64b,4
74fb03e51,4
4247730f1,7
fa45ffcb8,3
f77be41c3,6
39bf24ec8,6
dc996a1a4,2
3c3615b2d,5
d433a5827,3
fa39dd076,3
5ced5d057,3
71655dcec,6
2ae2246a7,3
a22499988,6
956548cd3,3
be4275440,3
edc5c168a,2
20845a37b,2
8573077f3,3
5ca7a1543,2
d3968a6b0,4
63cc8aa47,6
36681d1d5,3
0011d7c25,4
a983562e5,3
c32ecd5bf,7
e89119f29,3
890dc359d,4
35bd82365,3
1f4a53e6c,3
754240b6b,3
8b65f9305,4
e58fceabe,4
e24a30aaa,3
adc03f8b6,3
850875906,4
4c631dbf7,4
f15a31a01,3
b82ec4b47,4
e86d8e932,4
474f23a3a,5
86da09472,4
b1170cc46,3
10400a0b8,3
43cd2eb4e,3
208beeb80,4
4e991c023,5
edfe1377f,4
ee8518e4c,5
6608d48b2,4
5330c4588,3
65df826e8,4
134e12e92,2
5e9539f73,4
1a8215249,3
9619060db,4
f859bcecf,5
6381b1706,4
636d6a0d9,5
1a4d9f6e1,5
fc2012c7e,6
8e2335bf5,6
0880d7f1e,6
043d8c534,6
e1e58cd50,6
b113401e2,6
ab0bb2f5a,7
e6f88d19d,6
4106b7290,6
c4894fe2a,4
b08012e7f,3
227b372a2,1
f0137d4e3,6
79531026f,4
286ab1e93,3
4195e3052,6
16f2fa5c7,4
615e51eef,4
6ee33e45d,5
9499f293e,3
23df34fbc,3
6cfd5f1b5,2
65470d9c0,4
f8619af42,2
d8664fb93,3
167fafe7b,3
a575d70f3,3
4d73d97fd,4
456908d93,6
6cafa50dd,7
22c2f101e,6
37d88b689,4
9d8032dd0,4
918ae2c95,6
86d02f6a8,3
b03b1a110,4
91df1b68f,6
bdde3b5ca,6
18ef93321,3
465e2ee50,3
0b74f813f,3
f2f8980cd,3
1aa527f5a,4
c220fd5cc,2
6f46311db,5
ea3de2587,4
15b6026b1,6
0b04b1c7a,4
2179be57e,6
b1c83d13b,4
8d54c5d66,3
12dd13adf,4
e7fdf6d1c,6
bcec3d919,6
e1e2ecc3e,3
2f50d46b2,4
b09fa9385,3
57bf84005,7
f77a6e11c,3
f294123c1,3
d6aa1281f,4
7edefab1a,4
51a0d55ba,6
87520e2c9,4
ca2c00404,2
bf2b57c9d,4
dc7dad1da,4
07638746f,2
237343008,4
c8c71e90a,4
181f3796e,2
59a08eeec,6
56845ff26,3
1936c68a5,2
559afad4f,6
0b501f1d8,4
1c69743d6,4
0edacb2ed,4
7ba9cb4a0,4
9a9707c98,6
cc4670dac,6
e7dca0b2b,6
87a679d31,3
05f84991b,5
0d6696a32,6
5407c6e1a,5
df6048227,3
707b0c535,6
e3b589e13,7
596d623f9,6
5dff15fc4,2
eb7804aa7,6
940b0ad69,6
549273935,3
32618b795,3
a36e3c034,7
4ad983a9d,4
2fa8b64b1,4
88b992d13,4
166345ac8,7
6ac437438,6
132a28bc9,6
b9d0281a1,4
57cd5663c,3
93cdb10e6,3
1696809dd,3
e3dbfe4c0,5
d41f2a466,5
9981290b2,2
43fe381b3,1
b66a74309,3
deb43659b,4
d33840dfa,3
b0dc1d4f0,5
8e8779496,4
013527aeb,3
15f62e911,3
4fc7557be,6
05f00d521,3
d3dbf1e95,3
46539f4bf,4
8229b256e,4
4e2440e26,6
ff0b61121,4
118c1147c,7
47514286,5
b05231f8c,3
49d4a0adf,4
e99eda1f6,4
249540f2d,7
74cd0ff66,3
0d7247d3e,4
e133ab2f1,4
ca21c4266,4
eea123bb1,3
01f976ec9,6
6f3e70321,4
2a5e70892,4
86e49d18d,4
60a36cab1,3
23bf0ed46,4
321d04634,4
ae19ab91d,4
40501d365,3
d92d4242a,3
15f89f939,6
f4212d640,5
2c4089e4f,7
3c2324232,5
0f78e05ef,3
1e759fed0,4
94b587221,5
79ec57bd7,2
5bc5b2ced,4
67be298a7,7
32acc8a7a,4
4d98e5623,3
0936ce7b4,3
6c324e80a,6
b69d479cf,3
5ee5f72b8,5
3f42bd15e,4
beb0f98f7,3
cbd703fb6,3
5550a68dc,6
91bab29e9,4
755abaa79,3
c2b16f8ae,7
28a0ae4fe,5
9ab7e48e8,2
a572b746b,6
c6f39e0e4,4
09ffe1d02,3
89f28de34,2
973278f56,3
db10909d5,3
50d2b5839,6
c12ae3214,6
cb0c04621,2
47163bb58,3
5b55086b6,3
b78f3080b,4
53fba6573,4
a993cd91a,6
c1db71d88,6
3f50cc4fd,3
71c3a53f0,4
d51b2e785,6
1557f91e8,4
42149c9e3,6
c8eef30bd,4
87613aee1,4
205714da6,6
9862e5dfe,7
9926c6e5b,3
ed9936705,6
a686164c9,6
ae42b09ce,2
84fdd34c7,6
8dfb61116,3
d92c326f8,3
d85a78cf9,4
874e791f9,4
4a108fa61,7
9427a0125,3
9ec6fbb61,6
dc7a53ba0,3
b98316a91,5
5ab429fcb,7
e3d68b63c,5
37cb01a87,4
ff2cf88a0,2
fce854722,3
7bf11fd4d,3
b2101b975,3
acb802c0c,4
4138a8f48,4
be1ab222c,3
88e2d97b2,5
f6c3b531d,6
138c79a01,4
8a5d7e622,3
7adb2ab9b,6
87bdcbcdd,4
87a16f3fb,6
83233d345,3
4133efff0,4
aae0d180c,3
528563012,4
a0909c2bb,2
ef2ee6e9b,3
60d72fc85,3
d4ce7a1ed,4
f56c9eb67,6
8de51ad1e,3
cca4ba626,3
4a56ae509,6
91d307ce9,3
5ee1c77a0,3
f995bc16c,4
c56432da8,3
5dc7d3dc7,1
bd485150e,4
20f82514c,6
afe19c37c,2
ea7fc7f4f,3
a8f2a5210,2
b02d9e413,3
7bbdce003,6
937d74077,6
3a88e6c8f,3
3edf44325,6
9fd804400,4
2c21d7f68,6
087fbda7e,4
7133307db,4
4b261a0ee,4
e4f17eace,5
0b459b60b,6
d45562a98,4
31dbaafaa,4
658e4415a,4
6d7d7753c,1
3d9346cfb,3
be4c2e0d5,3
b19556858,4
a6b908d22,3
a0490612e,3
abdba6d36,3
d87ff9c80,4
373880ef5,4
20819afd9,4
0f1d071a8,4
898476994,3
1d48855c5,7
2ad3a6503,3
5b346ef59,4
22ff7ca25,5
3948f67d7,5
1f6dc1747,1
63cd0b2b3,6
1b1a68a60,6
6d5afdb0f,6
4128e8e80,3
10e27da02,6
789083f3a,2
0b3763054,3
8dbbd91bb,2
9031a7f4c,3
f8db6e695,6
a854aca45,3
4e9358756,6
bdc94bd91,1
182aec7a4,3
bd16029b7,1
ad4456e88,2
9304f9f8b,3
7e43ebd6c,7
773d10217,3
c52908c2d,2
f25e91baa,6
3ee05e0d5,2
f662bdf71,5
7aefa7eeb,6
6bacb98ab,4
6cbc126fc,4
dcf366e02,3
f15cd5cd9,5
bea48a6a7,6
d1b183683,2
b9fa9ce00,6
aba758b7f,3
fd8bb16c6,1
59b6102ba,6
234b2a6b6,7
df70eb456,4
307c5ca84,6
f095385ff,6
24361123a,2
6dcce539c,5
9f4f97c61,3
609e37f6a,4
233aeb07c,4
ec7952240,3
5d45dae82,6
809ca8efd,6
b49312951,3
a31d4c0f0,2
24336f580,2
1c6e35149,3
f4a508263,4
06adfc154,7
83166fea8,6
9403ac24d,6
640a267a9,7
761523328,6
cc09a719b,3
e6f4d14a0,4
c98d16315,5
475098962,3
3b41cf42a,6
c5a7f7d69,4
bff5e06f5,5
3f109dab7,3
e69dd7d09,4
ab2254697,6
1b47183f1,2
5.65E+15,3
af2f3a166,2
df9b18c1e,4
e811cd880,3
ea05e0a19,3
3dab3050c,2
6afe7ee11,6
5d5942493,4
58394848,5
880a0ac07,4
9faef6bb6,3
5a4b92653,4
9c4af0f83,3
888a7fc17,3
24fad6b0b,2
a0c332aaf,4
2edce7d92,6
dd5d07137,3
19cb228a0,3
e8be13bdf,6
8afeab374,6
1803e4c27,3
9c7476c25,4
ea9003f0f,4
b4aa0c3ce,3
49a832741,3
b906d9b78,3
5da6b63bc,6
923a58e31,5
f477f306f,7
36ad55549,2
851302ab1,4
3c30c4a49,3
96c93dcc0,3
743b67b44,1
3f4cf8745,2
c87f6d0e4,6
52782bca8,6
9786bb3f7,4
732fa3cb9,5
d1d9012db,4
bc0b9984a,4
2836c44dc,6
7c1f20f6e,2
0d460fe7a,3
8f519310b,6
0eab258a9,3
6d95c8ec6,6
49f6a8909,3
a2dccbe51,4
6114449db,4
35f9132e5,3
348665874,6
45d12329c,2
c47c94411,4
ad70b1120,6
1952397d3,3
43bae1c6d,4
2de719b88,6
3ef5f0537,2
1.79E+121,2
5376c81df,3
e58225b2e,3
64e5f3abe,3
3ae51e685,4
b6c93a605,4
02868b720,6
88f3a5fd6,3
f45457bdc,2
5b3559bf2,2
bb051be7c,5
568a5ab51,2
2aadf6110,6
b31045c50,4
24e22fd2e,5
1a67ffb8b,3
86dec16a3,2
1cc20af0a,2
f5cb16efb,4
9999c355f,4
13264f4f4,6
89bc4559f,6
69d04f61e,6
9e3e99760,4
8afcd7b7e,2
a9199119d,4
4ea31a03a,3
2b54ee792,3
3796a0068,3
45d814813,4
e79dc4f9d,6
cc3434ae1,4
1ccd49ce2,2
360dcecb1,5
13e0627dc,4
0c64a0f1b,3
95855babf,3
9849173ee,5
441594b56,3
9819716c8,3
9791b85de,6
517a669f2,3
63e212498,7
bf7c0f270,4
0cd614218,5
e6ad8aa1b,3
20c3c2ba7,4
f90722a00,6
5b945da83,3
20bad295b,6
3c7dd9982,3
faec94482,5
ea055de86,1
14272c5c7,2
72d753384,4
9cbae8539,7
bc1b742f4,3
41c163f8a,6
6f2374a43,4
4fb715361,2
54314d17b,3
2b0896bbe,1
4b45ae85f,3
8c1c5448c,4
29f2fd4c6,6
76aa06fb0,3
c8cc85a15,3
2bbe22924,4
bd1eaf778,5
f45b8360a,3
dee6cea2a,4
4ee566501,5
931a50b80,4
85c4e7a41,4
fd8c80281,6
ad9d334b5,2
ebabceece,4
134b82d89,4
06db81e31,3
c8cca430f,3
8f476ed34,2
147e587da,3
d3ffc5c1b,3
4c55ffdb7,4
688b3183d,3
30eb0f9e6,5
412d7406c,3
e67b88329,4
1c9a90078,6
a4ba78b62,4
041cf403e,5
0c4e78176,3
9e6570928,2
59ee91cf8,3
2f2f38f47,6
6ab4a944b,2
26716b324,3
660dd8ded,3
950dd345b,6
36f1c9d61,6
b8f94e1ff,3
215345b52,5
ab94dbe57,4
d2355d242,7
b72a62a33,6
897e065bd,4
d980c361e,2
6d172f3eb,3
b2dbd92b1,6
302d37427,5
c05b74b05,2
876dd37df,2
1ef7f27ab,4
a322972da,3
fd139f4e4,3
1d669183f,7
7fa3ab674,2
e4ece4eca,3
5b1e90385,2
f60779a3b,6
5943080b2,3
3c2e29219,6
ef14eb18e,3
7efb36b65,6
cf8539482,4
2ac979cf7,7
53b3ef282,4
75f582ad6,4
e4bc68f06,4
7374edef0,2
3aa4a07dc,2
ef086278a,4
2ce86e3a2,3
6469bb262,3
2f4aa5ad9,4
2be9fa813,3
db7fc3cc9,2
791f6c077,4
df0933e46,6
3af847ce9,6
09e39377f,3
4236c9245,3
a684871b0,3
2e3c8edaf,2
cd81fa60a,3
955d40492,3
d1870f34b,4
992feb0f1,4
2d63b7c4f,6
48dd04601,6
270461683,6
f5b2c6fc0,3
2da9b0c2c,7
44d1246e0,7
4af765dc3,3
a1019e087,3
909d9e158,4
598f49a8f,6
8feefe84d,4
a3af82b71,4
eea7548f0,3
060e4ed30,2
6bc347d2d,4
b869dec56,5
ce27e496b,5
705a6dffe,4
89347826e,3
c947d8169,2
492e0cc50,5
e10252ca3,3
1d2a7f0dd,6
dcf17ac48,3
b1cb5d0ec,6
1c138e187,2
da8054bfa,6
d8519e771,3
4518f180e,3
3185aa328,4
1eb85ae31,3
207ad2902,3
1de957113,4
9ba7b7b9c,3
692bde33a,3
bd8312dcc,4
cd469a42f,4
b085671fa,6
d3832783a,6
537b5f09b,6
27898ed6d,3
9d64175e7,3
1adb292f6,5
1c4afcc03,3
054f35a8c,3
d7282183b,3
895d8c870,2
e66ee4be8,3
81efac010,4
4f7a70728,5
a21f20530,3
a091487fb,6
dcecf2ba5,3
35d04e039,4
7bb118200,4
7028ea673,4
4bef58278,4
9a053dbe6,6
caa616482,4
e297b5ede,5
31e9530cf,6
cbf3467d9,6
fd7ae9b79,3
105c28771,6
e013ab581,4
ff867121e,3
358270782,6
e7a24f9e9,6
0c6c71a55,5
f559980ed,3
eff5c562e,3
ca457392b,4
1c901d8d7,3
4079020a6,6
cc8518f88,6
225d332dc,4
0a38a1059,6
414e5ba55,4
807e3b981,4
fc93d7cc9,3
243925f5e,4
1cc66d907,2
518384a79,4
a66c7ec50,4
8b0fa13e1,4
373b98352,3
5eb152e2a,2
80723d694,6
10337747f,4
1069c72a9,6
3e2347b40,4
e432ee48e,3
92e74870e,2
afe9d7dca,5
9ca6debf5,4
ec83e77f0,3
b7a54fea5,1
3947180ba,4
236dd6cca,5
f83c963d2,2
15b5da7f8,4
dd36ab692,4
a7ba4d7e1,3
b5ce44276,4
348591b3f,3
992170cac,3
95e61ce61,3
df356def7,6
f40b68c08,3
9907dde11,3
33ed78569,6
0b3f851f0,4
8d650d311,6
4c05ee4b2,3
7c4b2e0c0,4
58e2cf3d9,6
4d2dec2f3,4
d6d6d4aca,4
dfb59bbe9,3
288445cbd,6
61f22ed16,6
26b1d01eb,3
2c7a874ee,5
1b0d28fab,4
7fb135352,2
9185b2ed3,6
43c8e589d,3
6a0f0b8c0,3
f24000fbc,6
128b247b8,5
d7cc44152,3
2380da455,4
a90da3a12,3
67967b0b0,6
d22eb6266,4
9e399c659,5
9a5da8156,4
365f29337,3
b9086e44f,7
24ea0569a,6
1b5fd0e44,2
319ae7620,3
be340bbe7,5
370d17232,2
fae628c13,6
c72bd65dc,6
fd23f6a15,3
a88845c74,4
387147d00,5
97f0a97ef,3
c320a6005,5
6f0d943dc,3
729042a8f,2
f48338adb,6
742462799,1
6223c652f,6
c1917c88e,6
f296a9ee2,6
63057be1d,3
91f52526f,3
a6da4c5df,7
ecad4a875,5
98565468b,3
076e5c59d,7
71eda06c6,6
734459ad1,4
d54d84b63,6
8e92ebde6,6
319e533b6,3
39e0cc98e,4
3b140cca4,2
9e43d6863,3
f93fe66ef,4
ff85f13d7,2
4cef5b961,3
efb36dced,3
03926867a,3
ca5a9ff9c,3
972a081f2,4
16316fb49,4
5e21ad5a7,3
62ad62e0a,1
a72492a9d,6
ef0822572,4
23987e634,3
1cd970978,3
62eb0363d,4
4ac47ceae,6
926c92b39,6
f348564a5,3
40bd89515,3
0178fe2f7,4
ab5964338,7
b72bbd6db,6
d6243bdf8,4
69ae5dba1,3
2.30E+63,3
e74dd0579,6
35cf91e6e,4
69ba6c8d8,3
13efc38c1,6
efddad023,3
f8a1d0a54,6
bc5058e64,6
75f3eb3f8,3
5d808057a,3
28c34e5dc,3
72b996452,4
2cdaa8a5d,4
9000f2766,3
defebd6b4,4
f99149151,5
a345b4406,7
9e6f98ce2,2
4302e8f50,3
91d238a62,3
990e04b81,3
b985b4ff9,7
0b74e375f,3
73704a89b,3
122683077,4
d246be504,3
f500d6361,3
c05adb8fe,4
6a8980074,4
a2124f529,5
052c95a93,7
5e8cbcc56,6
7e0f474bc,6
343c1f526,7
94d5ded81,3
35bb8ee8f,3
e454518b8,6
83703d7e0,2
29193bf76,6
197c5ed9d,6
87b60f563,4
c69315120,3
b9314a12d,6
4cbc3433e,4
644d07ccb,4
27ce98a2e,6
5ab4a7a66,4
175af62c1,5
97a80f8b3,3
26662f4f9,6
dcb0314b0,4
7a12e98d8,2
fb507a1cb,4
1ef4df30d,3
b7f7e01c6,4
bafa8c847,6
7eff2bd81,4
fd38d0da0,6
95e06e711,2
f385d9645,4
f2a522324,4
082a9b790,5
6824120c3,3
acc741f2d,4
4552e7972,3
63a3f229c,5
8ebe54ca6,6
aa0e8c199,2
f5d0fdd2c,6
81ea0e01a,6
0af536283,4
939ca33f6,4
4f5205d2b,2
6.68E+62,3
a8f43bea5,7
be0635ef2,2
da9b9db54,7
2c88aa53a,3
c18cc87cd,3
9521ff66b,4
9a4bbdd8d,3
a07440416,6
4fe9ef7ce,3
5bd541f6f,3
3cf8487d4,1
1942485f8,2
aa11bee11,5
0907a14f3,5
1945e2783,6
ae17429ae,4
0a3fc490f,7
f74ad48ff,6
23c4874d8,3
4fe4122ca,4
394217006,6
b2406f38d,4
f91cc9f0d,5
053d121b8,4
d3ff1ea74,4
6f12e6d07,6
2259cf6f8,6
a6fea1d1a,3
a8055a2ba,3
9fe6f98a5,3
e73146163,4
99c2ceb33,5
da353217d,4
b73a7ca90,2
c7195edba,3
aa40c19c2,4
f94991b4c,3
9416f514a,6
547a18b80,5
aebf47483,2
ace26786b,4
9ef928aa7,4
03a92a94f,3
a55a04a05,3
5a651d147,3
a16ab2da0,4
15adc8d48,3
d7f98a1a1,3
c40052aba,3
ac8229264,4
318f45a57,2
e0d18f038,2
5b0f07923,3
117a7da85,2
a88733fd1,3
88cdc9a60,1
b8acbc614,3
6c399cb06,2
2625dcb50,5
00c19f4fa,3
bf190a061,4
f43bf90ea,3
1cac8717d,3
19f5a15ab,6
484346fbc,2
dd5f93066,7
e3e339d6f,3
1f2bd07e8,3
e04d44883,3
9ff766a26,3
8623ecf43,6
cf85bd080,6
21fcd15c6,5
1d6a1b32c,3
01603d6e2,6
7000a4f76,3
5955c1678,4
f245f7d4f,3
cfd7c3baa,3
6b2fc7a10,4
7b872f1aa,4
c83fe0079,5
923da13c4,4
26a7ffaa7,3
c3b94defa,3
714b4fa64,3
46f6472bb,3
0f1424059,7
66fcb54d7,7
382cc2865,4
9684a1603,4
6c9e1c82f,5
24cc193f3,6
5b4745340,4
39944ac3f,2
b02c50d9d,3
b34a4f038,3
372433bc5,2
2f595e715,6
07cc0ce27,5
eff4a47b5,6
f8efa040f,6
db0875ffd,2
73dedcf29,3
a4f6acdb6,3
ff16e6dad,3
2dafa7b63,4
5ff246254,3
ad9ad0883,3
f33406495,2
1045bb4c4,2
d930f411f,6
500728fdd,3
523aeba08,6
c98ae8e1e,6
5ba0605b9,2
1991b0817,3
1ba539b66,3
2910b5c7e,3
bf6ef8c07,6
fb9390214,5
94fc65b67,7
91c023cb7,6
138035c7a,7
e2204552c,3
67f351876,3
10949ac80,4
60875e5f0,1
db194aec8,6
e46373e2e,3
dffa9e326,2
798fae45f,4
fe65d17b1,3
b18e25ae6,5
77b247a02,3
2bec9dd86,4
7e43a342a,6
1cbe873e7,7
0858e3a6e,6
22937e80e,3
e1f0c1add,6
9e2a19b16,6
7e6385ded,3
8d301b5e6,5
087d71de3,4
66d4911f9,7
03db2966b,4
15ee5f008,3
4325e9930,3
b9f58834b,7
b356b0f05,6
81a805fda,4
2cde24ccc,3
78dff2667,3
10eaafcd9,2
10d83c05d,3
a54497b9a,2
152d25978,3
b0c159af4,6
7bebfc2a8,3
5d225055d,6
87fa5c42b,4
1a4c20f98,4
f5d7daf1a,6
810805880,3
b6661be84,4
b70f7c3d6,4
28af3f2c9,7
71390d670,3
fd717a456,2
429df135c,4
bc14cca27,3
6c5b48801,4
8947bf4b9,1
678140b71,4
8bf2cc0a1,4
8d0f353e2,6
7d0367e19,3
8445b97aa,4
3b923cef0,3
35b728d0d,2
040b028f1,4
121af879a,6
5fc06cf73,6
64ca585d9,3
6bbd4bbdc,3
a0f2d927e,6
7e1af1787,6
dd3856456,3
59f4e3255,5
029b05087,6
942b2ba7d,3
2ddbad288,6
6568f907c,3
397be6b99,4
b0d8b0778,2
5493d0771,4
3970cb015,7
59c9f850a,3
d7696fdac,4
8b17616d3,2
a22b593a2,6
cd668b430,3
4a2ecd24c,3
7395e5c70,6
03ae93b48,3
da7bed1f8,4
a2cd25e49,4
3e411bd12,2
036c684d3,4
110682438,6
b93abca0b,2
814430b64,4
122b47acc,5
9e4420002,6
e90c988f5,4
3f568e3a2,6
d48d94920,2
2bc51f69b,2
814c9043a,3
eac772633,3
e8ee34b59,3
573f51aca,4
274c7f123,4
39a66e7cb,3
b9d49b198,4
7c139389d,3
e3fb26abc,2
f80c1cf7d,3
8e4f0e111,2
8564fa7be,6
9c443e54d,6
58a7e1caf,3
29a9fdad5,2
2ca3f6d92,5
1f7863209,3
d9f692e74,6
649589d9f,1
3cafd9500,6
121ee5fa0,3
7a6bc9e55,6
569e2b299,3
032aefa61,3
88f79f7ee,4
1ef5b1310,7
5e9737811,3
46ef61c91,3
fa773690e,5
d8697f0fd,3
bdff3528c,2
e7b3f752a,5
1de2c7e27,5
9b227ae56,4
db6b79545,3
98d3a24b8,4
2cc0c6dee,4
c0503dd75,4
0c4c55b39,3
26bba34a6,3
c92b59557,3
d1338d152,6
34259113,2
4df3f4bc3,6
574b9ab4f,4
5287fead8,7
ba4811f35,3
ba2904fd9,3
1349f68db,6
28f1efe3c,3
e93ec1c41,4
48432dfa0,4
03188ecad,3
34fd2f89a,3
970910885,3
91c2edae8,1
a566e5a44,3
d680ddf5d,5
2f1c0947d,4
6ab0ddda3,5
c1c0405ef,4
f9e4762d2,5
fba2f803d,2
3757e3734,2
eb11a4321,3
36d764abf,2
6f08386f4,5
dce7af31c,2
5d8622f3c,3
6bf713e5d,4
4040a04bb,1
4733d5e7a,1
0fd9076d7,5
61e7f4ebe,4
aaadb1aac,3
6fea8ac52,7
6e50b52c9,3
28b4420eb,3
6914ade58,6
560d2b399,4
7b1c82382,5
35c9336dc,4
9b09190e4,4
de0ace433,5
af4941f15,4
9358ef6d7,4
c296177eb,4
628e30f3b,5
7e3c6f81d,3
556549333,4
e2bb56954,3
3dd6ea6bb,3
2f3d368d3,3
45dbc315f,2
7c8960273,3
80ec7f00d,3
75f7beaf2,6
072bb91b4,6
3033b66f9,6
b7351540f,6
c1985add1,3
d8060a227,4
8e0d93659,2
fa89bfa82,6
7268e9e21,6
6e31c1647,6
5ac95823c,4
2cf6b6627,4
ad5250ecf,3
e156e8aa0,3
4b3efcfe0,6
f555570eb,3
f8530e295,3
951f0f32a,3
e1b0baf8a,4
5c7136c2e,3
bb90447e5,6
4d7fd1ee8,5
31912a7d7,6
e218c632b,7
e0736a22f,3
0510cacd0,3
f394d4aad,1
ae946bb63,4
c5b782f4e,2
f3fd77fe8,4
92b5de07f,3
3befd2af6,2
