PetID	PetType
4c83e77f6	Kittens for adoption by owner
415f25b76	Found and Friendly Rescue
1f8b516a9	Kittens for adoption by owner
3a6b18020	Kittens for adoption by owner
802f9642a	Kittens for adoption by owner
46d473bf7	Kittens for adoption by owner
ece479280	Kittens for adoption by owner
d95fa2b34	Found and Friendly Rescue
9bf5877a2	Kittens for adoption by owner
848fa385c	Kittens for adoption by owner
e53f94fb4	Kittens for adoption by owner
6b96f8571	Kittens for adoption by owner
340145963	Found and Friendly Rescue
4f7a1f872	Kittens for adoption by owner
131c729d0	Kittens for adoption by owner
1e8e7e65c	Kittens for adoption by owner
8f627a741	Found and Friendly Rescue
238ed0a35	Kittens for adoption by owner
63e065900	Found and Friendly Rescue
13f9e00f3	Found and Friendly Rescue
22a020959	Kittens for adoption by owner
3447d9114	Kittens for adoption by owner
8754a276f	Female Mother and Puppies
b525245bd	Found and Friendly Rescue
9f8fe1af1	Lovely / Playful / Friendly
9fb2b4db5	Lovely / Playful / Friendly
8bfbd7b69	Found and Friendly Rescue
4144d4718	Lovely / Playful / Friendly
63b94fef6	Found and Friendly Rescue
4943a3a48	Found and Friendly Rescue
4bb3f423f	Found and Friendly Rescue
806ad8957	Found and Friendly Rescue
3b068ba06	Found and Friendly Rescue
d963353f6	Found and Friendly Rescue
b6ea6380f	Found and Friendly Rescue
d6b75044d	Found and Friendly Rescue
250c5cfcd	Found and Friendly Rescue
ed8da2273	Lovely / Playful / Friendly
1ee9de109	Kittens for adoption by owner
c5b9176e9	Found and Friendly Rescue
c0f4bc286	Kittens for adoption by owner
b12b6cf50	Found and Friendly Rescue
eaf16f627	Kittens for adoption by owner
af0e5e60a	Found and Friendly Rescue
de17d709b	Found and Friendly Rescue
7bd227a53	Lovely / Playful / Friendly
46601fffb	Lovely / Playful / Friendly
af4e4f8fb	Found and Friendly Rescue
dab61f2cf	Found and Friendly Rescue
ea779a645	Lovely / Playful / Friendly
c793fffea	Lovely / Playful / Friendly
5402bbe59	Kittens for adoption by owner
d6caaebfd	Found and Friendly Rescue
abda68a33	Kittens for adoption by owner
00e0930c4	Found and Friendly Rescue
29a5eb091	Found and Friendly Rescue
fb08ee2f6	Found and Friendly Rescue
3ea4848aa	Kittens for adoption by owner
0fd70f983	Found and Friendly Rescue
2e4f75534	Found and Friendly Rescue
418a0ea41	Female Mother and Puppies
cb6c83a0a	Found and Friendly Rescue
7c1f57faa	Found and Friendly Rescue
ed4e735b0	Found and Friendly Rescue
0d7d7f712	Found and Friendly Rescue
85234cd2e	Found and Friendly Rescue
8d4dcfa93	Found and Friendly Rescue
aa6497a09	Found and Friendly Rescue
116315e5a	Found and Friendly Rescue
48066d4cd	Found and Healthy Mother and Kittens
7d5409bb5	Found and Friendly Rescue
27fa40a05	Found and Friendly Rescue
f19e5ce56	Found and Friendly Rescue
30dbf42ee	Found and Friendly Rescue
95258f027	Found and Healthy Mother and Kittens
485b3052e	Kittens for adoption by owner
bf64b3401	Found and Friendly Rescue
0dfb116fb	Found and Friendly Rescue
1d4075c43	Found and Friendly Rescue
ceb9b4b16	Lovely / Playful / Friendly
8fcc36325	Found and Friendly Rescue
64882d1ec	Lovely / Playful / Friendly
cd0c26c8f	Found and Friendly Rescue
cf785cd89	Found and Friendly Rescue
54ab8aa67	Found and Healthy Mother and Kittens
7093a3a67	Found and Friendly Rescue
7321efaf1	Found and Friendly Rescue
2c9962e2a	Found and Healthy Mother and Kittens
ea831dc57	Found and Friendly Rescue
3f9a6fa48	Found and Friendly Rescue
45ea36f32	Found and Friendly Rescue
581fe109e	Found and Friendly Rescue
d8f1c5205	Found and Friendly Rescue
e87a000de	Found and Friendly Rescue
f575cb059	Found and Friendly Rescue
0314b168e	Found and Friendly Rescue
4e5ad9284	Found and Healthy Mother and Kittens
879a0fae1	Found and Friendly Rescue
666509f94	Found and Friendly Rescue
a27b73e51	No Valid Description
cfb29728e	Found and Friendly Rescue
b8505ba1a	Found and Friendly Rescue
b6d3f91b2	Lovely / Playful / Friendly
b0a2c5b80	Found and Friendly Rescue
4436b7779	Found and Healthy Mother and Kittens
3fe975c2f	Found and Friendly Rescue
cda48e23d	Found and Friendly Rescue
6695a0bac	Found and Friendly Rescue
70d5b3be8	Found and Friendly Rescue
b5ff4f756	Found and Healthy Mother and Kittens
871aa5484	Found and Friendly Rescue
0d9768943	Found and Friendly Rescue
b1dd712fc	Found and Friendly Rescue
ae049ae99	Found and Healthy Mother and Kittens
e949c7371	Found and Friendly Rescue
2.77E+62	Found and Healthy Mother and Kittens
cfaf07198	Found and Friendly Rescue
1bcd09e4b	Found and Healthy Mother and Kittens
f5083f7fe	Found and Friendly Rescue
57c9d6381	Found and Healthy Mother and Kittens
a44a7232c	Found and Friendly Rescue
48583780b	Found and Healthy Mother and Kittens
aa4a66ef5	Found and Friendly Rescue
2deabc510	Found and Friendly Rescue
85178a0fb	Please provide commitment criteria
3e9399e9c	Found and Healthy Mother and Kittens
e5e56f69d	Found and Friendly Rescue
37f78704d	Found and Friendly Rescue
5e7474f56	Found and Friendly Rescue
9ca48c9c4	Found and Healthy Mother and Kittens
d9ec3d6d8	Found and Healthy Mother and Kittens
9358905bd	Found and Friendly Rescue
6648e6c41	Found and Friendly Rescue
a99c5e3e7	Found and Healthy Mother and Kittens
0c64cce50	Found and Healthy Mother and Kittens
488dee151	Found and Friendly Rescue
dcb662cb4	Found and Healthy Mother and Kittens
86793b19f	Found and Friendly Rescue
9c84ddcee	Found and Healthy Mother and Kittens
5b013f9ed	No Valid Description
8c4dfaf4f	Lovely / Playful / Friendly
d35ec4641	Lovely / Playful / Friendly
e615362f2	Lovely / Playful / Friendly
c1f06c624	Lovely / Playful / Friendly
0612ce99b	Found and Friendly Rescue
0b7fab415	Found and Healthy Mother and Kittens
2070bc7bd	Found and Friendly Rescue
1a4ad3a67	Found and Friendly Rescue
3b5f2c890	Found and Healthy Mother and Kittens
73300df8f	Found and Healthy Mother and Kittens
740afa71d	Found and Friendly Rescue
be1f988f9	Found and Friendly Rescue
5f9ce427d	Found and Healthy Mother and Kittens
d50668735	Found and Friendly Rescue
e6a1a2a94	Found and Friendly Rescue
911342831	Found and Friendly Rescue
0f1be59d9	Found and Friendly Rescue
102cca700	Found and Healthy Mother and Kittens
894aee840	Found and Friendly Rescue
0e7b56e5b	Found and Friendly Rescue
c63fbaaca	Found and Friendly Rescue
a8c50f796	Lovely / Playful / Friendly
9cfd0650e	Found and Friendly Rescue
36fdbfbce	Found and Friendly Rescue
faf6042f4	Kittens for adoption by owner
40cd6dd65	Found and Friendly Rescue
37a1dfb06	Kittens for adoption by owner
db405b152	Kittens for adoption by owner
b87039d0c	Found and Friendly Rescue
e2380436e	Found and Friendly Rescue
7f5fbcda0	Found and Friendly Rescue
5b0f4aa5a	Found and Friendly Rescue
5d531952a	Found and Friendly Rescue
9734f7963	Found and Friendly Rescue
0a8ee347f	Found and Friendly Rescue
5f2057c11	Found and Friendly Rescue
20cb29e4c	Found and Friendly Rescue
9cd27ce00	Found and Friendly Rescue
4e1148452	Found and Friendly Rescue
ccf0155c5	Found and Healthy Mother and Kittens
a0fdf4a65	Found and Friendly Rescue
eb8f3ccae	Found and Friendly Rescue
8ce330947	Found and Friendly Rescue
f4ce91bef	Found and Friendly Rescue
3c077a77d	Found and Friendly Rescue
ff461932b	Found and Friendly Rescue
85e77fc90	Found and Friendly Rescue
32e78e555	Found and Friendly Rescue
6d0075d4a	Female Mother and Puppies
4698456ad	Found and Friendly Rescue
6052e0e37	Found and Healthy Mother and Kittens
dd27f8382	Found and Friendly Rescue
b4bf00fd9	Found and Friendly Rescue
e54c14bfa	Found and Friendly Rescue
034427b35	Found and Friendly Rescue
9399a7585	Found and Friendly Rescue
c683e9060	Found and Friendly Rescue
873ccfb30	Found and Friendly Rescue
ff8479d08	Kittens for adoption by owner
0e1128fd7	Found and Healthy Mother and Kittens
a236d4f8c	Found and Friendly Rescue
198962e4e	Found and Friendly Rescue
b1c271aed	Found and Friendly Rescue
80d09d5a6	Found and Healthy Mother and Kittens
b559b1b6f	Found and Healthy Mother and Kittens
49bc1fb69	Lovely / Playful / Friendly
7305bf989	Found and Friendly Rescue
0948c5d05	Found and Healthy Mother and Kittens
fe70af98b	Found and Friendly Rescue
94ef54d3f	Found and Friendly Rescue
548dda704	Found and Healthy Mother and Kittens
e085c584a	Kittens for adoption by owner
0ceb5743a	Found and Friendly Rescue
c2730a86f	Found and Friendly Rescue
a27686ecc	Found and Friendly Rescue
7cf2dc7fa	Found and Friendly Rescue
635c67049	Found and Friendly Rescue
d61550faf	Found and Friendly Rescue
bea1e3a69	Found and Friendly Rescue
e69d57d0e	Found and Friendly Rescue
281760bbe	Found and Friendly Rescue
999095d3b	Found and Friendly Rescue
3bbb8a39c	Found and Friendly Rescue
c97c83a49	Found and Friendly Rescue
e184012d1	Kittens for adoption by owner
0ea2272a3	Found and Friendly Rescue
7931cfae9	Kittens for adoption by owner
7abb52209	Found and Friendly Rescue
b6da55f40	Found and Friendly Rescue
59d09726d	Found and Friendly Rescue
4990eaea8	Found and Friendly Rescue
110c341f5	Found and Friendly Rescue
8a732f9f7	Found and Friendly Rescue
7344a9f88	Found and Friendly Rescue
f3dd82f78	Found and Friendly Rescue
fe71692a8	Found and Friendly Rescue
63131551f	Found and Friendly Rescue
cdc6a4661	Lovely / Playful / Friendly
7ea3d5943	Found and Friendly Rescue
fc0cfc43b	Found and Friendly Rescue
3231b8f18	Found and Friendly Rescue
6bcde41ce	Found and Friendly Rescue
9d85a347f	Found and Friendly Rescue
fb32cc6b3	Found and Healthy Mother and Kittens
a31e1889c	Found and Friendly Rescue
73fd3bd55	Found and Friendly Rescue
addf306db	Found and Friendly Rescue
c00244181	Found and Friendly Rescue
96cd359eb	Found and Friendly Rescue
aa28d64fb	Found and Friendly Rescue
d6a2349a7	Found and Friendly Rescue
cd1b5a754	Found and Healthy Mother and Kittens
34e768a22	Found and Healthy Mother and Kittens
4625c5b7a	Found and Friendly Rescue
cab25bd07	Found and Friendly Rescue
6d27ffaa0	Found and Friendly Rescue
ed063f3e3	Please provide commitment criteria
67debb1a8	Found and Friendly Rescue
67c750dcc	Found and Friendly Rescue
f787f9022	Found and Friendly Rescue
30917fcdb	Found and Friendly Rescue
9478f821c	Found and Friendly Rescue
58db99941	Found and Friendly Rescue
3c71e496e	Found and Friendly Rescue
360935609	Found and Friendly Rescue
38e72721a	Found and Friendly Rescue
7f9b5dd23	Found and Friendly Rescue
bdd762104	Found and Friendly Rescue
7d7e82533	Found and Healthy Mother and Kittens
70f2e32d5	Found and Friendly Rescue
9159ad1d7	Found and Healthy Mother and Kittens
702fcec8e	Found and Healthy Mother and Kittens
b80a7ef91	Found and Friendly Rescue
6ccbe85eb	Found and Friendly Rescue
4797ff3b2	Found and Friendly Rescue
324f1daa7	Found and Friendly Rescue
36ec9c045	Found and Friendly Rescue
1818c3d47	Please provide commitment criteria
959f5fccc	Found and Friendly Rescue
fbd990f27	Found and Friendly Rescue
8fc438dae	Found and Healthy Mother and Kittens
4389c53a8	Found and Friendly Rescue
f0ac6037a	Female Mother and Puppies
edfdafb9e	Female Mother and Puppies
5a1472807	Female Mother and Puppies
90a9be56d	Female Mother and Puppies
b532f31ca	Female Mother and Puppies
b529dbfb3	Female Mother and Puppies
79c1a290f	Female Mother and Puppies
6aad7bb32	Found and Healthy Mother and Kittens
8ad2cff58	Found and Healthy Mother and Kittens
ac8a06538	Found and Friendly Rescue
b8bf93ab1	Female Mother and Puppies
1312ac06e	Found and Friendly Rescue
82a34c159	Female Mother and Puppies
dbc64076d	Female Mother and Puppies
57c53133e	Found and Friendly Rescue
dc9e6c9cf	Found and Friendly Rescue
58534e0c2	Found and Friendly Rescue
b36e7586c	Found and Friendly Rescue
a96220890	Found and Friendly Rescue
1742c791e	Found and Friendly Rescue
3abca6400	Female Mother and Puppies
33ef951c2	Found and Friendly Rescue
96b2b1be2	Found and Friendly Rescue
ae5e09a05	Found and Friendly Rescue
6b95d510a	Found and Friendly Rescue
5af680876	Found and Friendly Rescue
b24eff5ba	Found and Friendly Rescue
7c93d708e	Female Mother and Puppies
2261bb5bb	Found and Friendly Rescue
4c706f3ed	Found and Friendly Rescue
3ad251303	Found and Friendly Rescue
458f00e08	Female Mother and Puppies
535be46e4	Female Mother and Puppies
11f5d0e1f	Found and Friendly Rescue
08f7b1165	Lovely / Playful / Friendly
f7cbf3cec	Found and Friendly Rescue
593293367	Found and Friendly Rescue
c1ffb1e18	Found and Friendly Rescue
d1d3d1e6b	Found and Friendly Rescue
f4fab46a7	Found and Friendly Rescue
812b69698	Found and Friendly Rescue
ed3aa3db4	Found and Friendly Rescue
aa428552e	Found and Friendly Rescue
a3aac449f	Found and Friendly Rescue
da38b157d	Found and Friendly Rescue
8bbc48530	Found and Friendly Rescue
c621476ea	Found and Friendly Rescue
75e47802c	Found and Friendly Rescue
11c6383be	Found and Friendly Rescue
e1f5e56ca	Female Mother and Puppies
dd78fd4e5	Found and Friendly Rescue
179a79e4d	Found and Friendly Rescue
e62192eea	Found and Healthy Mother and Kittens
91456c5a4	Found and Healthy Mother and Kittens
6987f1f6c	Found and Friendly Rescue
3ad2d5ac8	Found and Friendly Rescue
14b7b8704	Please provide commitment criteria
4e89d7e90	Lovely / Playful / Friendly
93ce276e5	Found and Friendly Rescue
c3d394164	Lovely / Playful / Friendly
27f9bcb0e	Found and Friendly Rescue
d260006da	Lovely / Playful / Friendly
4fa0aebb0	Found and Friendly Rescue
5c6b6c6ab	Kittens for adoption by owner
22e3ea9f6	Found and Healthy Mother and Kittens
c2a862ba1	Found and Friendly Rescue
51231911c	Found and Healthy Mother and Kittens
344e96b6c	Found and Friendly Rescue
6cb05c2f4	Please provide commitment criteria
0f546e207	Found and Healthy Mother and Kittens
6452c6e29	Found and Healthy Mother and Kittens
d0ef2bf5c	Found and Friendly Rescue
92fd65d9f	Found and Friendly Rescue
da4b54316	Found and Friendly Rescue
95d9c0d0a	Found and Friendly Rescue
d4b659ef6	Found and Friendly Rescue
fad8a5923	Found and Healthy Mother and Kittens
eb202445f	Found and Friendly Rescue
5523bad2c	Female Mother and Puppies
44b20d6b7	Found and Friendly Rescue
831f7ee13	Found and Friendly Rescue
691ab8f2c	Found and Friendly Rescue
8680b9acc	No Valid Description
fc95f7cfd	Found and Friendly Rescue
56b31dfc8	Found and Friendly Rescue
13b608198	Lovely / Playful / Friendly
d4ef988f6	Found and Friendly Rescue
97da53dfe	Found and Friendly Rescue
598901beb	Found and Friendly Rescue
0127736a6	Please provide commitment criteria
c15d51573	Please provide commitment criteria
91cc4107e	Found and Friendly Rescue
f02a8bc4d	Please provide commitment criteria
98882017a	Please provide commitment criteria
3f3e0d53d	Please provide commitment criteria
401c536c1	Found and Friendly Rescue
a77e073a0	Found and Friendly Rescue
b39849240	Please provide commitment criteria
3209d52d1	Found and Friendly Rescue
a0ec7cf40	Female Mother and Puppies
8aff1201e	Found and Friendly Rescue
a12a10d00	Found and Friendly Rescue
668afb604	Found and Healthy Mother and Kittens
a16c6b680	Female Mother and Puppies
b9ff42d12	Found and Friendly Rescue
a1ee4f201	Found and Friendly Rescue
50f9e8f17	Found and Friendly Rescue
f4c44b59d	Found and Friendly Rescue
cefb15d2c	Found and Friendly Rescue
907169c5b	Found and Friendly Rescue
b8f4c3c95	Found and Friendly Rescue
5707be9f3	Found and Friendly Rescue
5865981a4	Found and Healthy Mother and Kittens
cd5592936	Found and Healthy Mother and Kittens
924d44c8a	Found and Friendly Rescue
77345c2db	Please provide commitment criteria
72b99e2ae	Found and Friendly Rescue
c9ce77a95	Please provide commitment criteria
9d4b9930a	Please provide commitment criteria
f21da20fc	Please provide commitment criteria
28137846b	Please provide commitment criteria
0cb3cbf77	Please provide commitment criteria
f23f2db4b	Found and Friendly Rescue
bcc4aa3d9	Please provide commitment criteria
4491de321	Found and Friendly Rescue
ea7598339	Found and Friendly Rescue
ad801a8ce	Female Mother and Puppies
d5988d870	Found and Friendly Rescue
a5d86ea68	Found and Friendly Rescue
2e3449b33	Found and Friendly Rescue
f5d06788a	Found and Friendly Rescue
720eff32a	Found and Friendly Rescue
4af176d8e	Found and Friendly Rescue
2a17e8f4f	Female Mother and Puppies
3b3a99a18	Found and Friendly Rescue
80c3d1f9f	Found and Healthy Mother and Kittens
3b5a83169	Found and Healthy Mother and Kittens
02b0f3446	Found and Friendly Rescue
fa9d9b93c	Found and Healthy Mother and Kittens
692d73b55	Female Mother and Puppies
3319d440f	Found and Friendly Rescue
ba748f786	Found and Friendly Rescue
029bdf8bd	Found and Friendly Rescue
77e601459	Found and Friendly Rescue
12ec862f5	Found and Friendly Rescue
49e81cf20	Found and Friendly Rescue
551aca569	Found and Friendly Rescue
8377e3305	Lovely / Playful / Friendly
b259fdd5a	Lovely / Playful / Friendly
e831231c9	Found and Friendly Rescue
0645448d3	Found and Friendly Rescue
ce09f2bb1	Found and Friendly Rescue
584d32416	Found and Friendly Rescue
a7fd44d7d	Found and Friendly Rescue
d65a7de49	No Valid Description
7a095d876	Found and Friendly Rescue
865e24ae0	Found and Friendly Rescue
a29f49d6c	Found and Friendly Rescue
199da5b6a	Kittens for adoption by owner
e33d26ad6	Found and Friendly Rescue
f2bab5d80	No Valid Description
2104caaf9	No Valid Description
de45fe798	Found and Friendly Rescue
e5e2873f1	Found and Friendly Rescue
f18291f39	Found and Friendly Rescue
646e56f49	Found and Friendly Rescue
666bd3fab	Kittens for adoption by owner
47eb6ee01	Found and Friendly Rescue
8976b7cf4	Found and Friendly Rescue
6dcde77ea	Kittens for adoption by owner
5e3e532b5	Found and Friendly Rescue
a98931539	Found and Friendly Rescue
1ffbf011b	No Valid Description
c562855bc	Found and Friendly Rescue
a84af6ee2	Female Mother and Puppies
6899a9e01	Found and Friendly Rescue
7776e2d5a	Found and Friendly Rescue
2452e35cf	Found and Friendly Rescue
f8bea5412	Female Mother and Puppies
2ddb52b59	Found and Friendly Rescue
2b0a1a92f	Lovely / Playful / Friendly
b062268cf	Lovely / Playful / Friendly
e9f1cb6fc	Lovely / Playful / Friendly
84b75d037	Lovely / Playful / Friendly
890f524ea	Lovely / Playful / Friendly
abd7a3644	Found and Friendly Rescue
b7bb469a6	Found and Friendly Rescue
c73207e60	Found and Healthy Mother and Kittens
cf7f7519d	Found and Healthy Mother and Kittens
3491ab0f8	Found and Healthy Mother and Kittens
418e6c96e	Found and Friendly Rescue
2aace4809	Found and Friendly Rescue
966a52844	Lovely / Playful / Friendly
d476fb3d2	Found and Healthy Mother and Kittens
bf0f66c76	Lovely / Playful / Friendly
fc85482f3	Lovely / Playful / Friendly
c67ceb1a0	Found and Friendly Rescue
cdb61e4a0	Found and Healthy Mother and Kittens
9b8d83072	Found and Friendly Rescue
887f6ea41	Found and Friendly Rescue
5367dff7f	Found and Friendly Rescue
fa58c9482	Found and Friendly Rescue
17b6af953	Found and Friendly Rescue
d656d0310	Found and Friendly Rescue
a377f17dd	Found and Friendly Rescue
249937485	Lovely / Playful / Friendly
a069b68f4	Found and Friendly Rescue
5ae2c6586	Found and Friendly Rescue
520d525ff	Found and Friendly Rescue
3a15914ff	Found and Friendly Rescue
efabc5b4b	Found and Friendly Rescue
e99b5652d	Found and Friendly Rescue
04bde3a71	Female Mother and Puppies
88305c625	No Valid Description
53e099571	Found and Friendly Rescue
f257f7b7c	Found and Friendly Rescue
cdbe39dfe	Found and Friendly Rescue
9e561264d	Found and Friendly Rescue
67aff78fa	Found and Healthy Mother and Kittens
33d6da4b6	Female Mother and Puppies
6f40a3c89	Found and Friendly Rescue
fc3c2dd1e	Found and Friendly Rescue
c1edd8a2f	Kittens for adoption by owner
e19863a14	No Valid Description
492e3ceb1	Female Mother and Puppies
9374ff179	Found and Friendly Rescue
fc8b748d4	Found and Friendly Rescue
939acc4e1	Found and Healthy Mother and Kittens
021a9de0e	Female Mother and Puppies
94f6ffdc5	Female Mother and Puppies
07b908a27	Found and Healthy Mother and Kittens
eca91551a	Found and Friendly Rescue
43345b4d1	Found and Friendly Rescue
e4e95454d	Found and Friendly Rescue
f4d2ef282	Found and Friendly Rescue
4e83295b8	Found and Friendly Rescue
38c6148a3	Found and Friendly Rescue
75b33cd1d	Lovely / Playful / Friendly
acd2a8c15	Lovely / Playful / Friendly
27f1ab010	Found and Healthy Mother and Kittens
61d424371	Found and Friendly Rescue
28d8df59e	Found and Healthy Mother and Kittens
9a22a83e2	Lovely / Playful / Friendly
08e23c102	Found and Healthy Mother and Kittens
623300e2f	Lovely / Playful / Friendly
5859b26d9	Lovely / Playful / Friendly
c3e040ffe	Found and Friendly Rescue
e93b2f0c5	Found and Friendly Rescue
c48a522b3	Found and Healthy Mother and Kittens
f68a1df39	Lovely / Playful / Friendly
8ba686c7e	Lovely / Playful / Friendly
f01c3bb35	Found and Friendly Rescue
ea929133b	Found and Healthy Mother and Kittens
c46cf28bb	Found and Friendly Rescue
4209fa995	Found and Healthy Mother and Kittens
7853f1e92	Found and Friendly Rescue
2a91e876f	Female Mother and Puppies
d10df409c	Found and Friendly Rescue
ced9a6c48	Found and Healthy Mother and Kittens
cc00ec8af	Found and Healthy Mother and Kittens
b93342403	Female Mother and Puppies
d36ee84f7	Female Mother and Puppies
9524f76a9	Found and Friendly Rescue
b071e777a	Found and Friendly Rescue
c5d0607cb	Found and Friendly Rescue
6818b2d64	Kittens for adoption by owner
3b0903573	Found and Healthy Mother and Kittens
6f88e50dd	Found and Friendly Rescue
58bc50f1f	Female Mother and Puppies
da5d53c00	Female Mother and Puppies
ff6a36405	Female Mother and Puppies
4030bbd83	Kittens for adoption by owner
472085bac	Found and Friendly Rescue
92ca39ce0	Found and Friendly Rescue
7fcd35630	Found and Friendly Rescue
709624933	Found and Friendly Rescue
d97764d17	Found and Friendly Rescue
1eea05736	Female Mother and Puppies
1710b366c	Found and Friendly Rescue
c59084b7c	Found and Friendly Rescue
f5dbd310e	Female Mother and Puppies
f939792e8	Found and Friendly Rescue
9d89b799b	Found and Friendly Rescue
1d02ad034	Found and Friendly Rescue
226380287	Found and Friendly Rescue
8a59526f6	Found and Friendly Rescue
249509f8a	Lovely / Playful / Friendly
3a673e7d7	Found and Friendly Rescue
db6e76992	Found and Friendly Rescue
e0289dee8	Kittens for adoption by owner
f5a8a54ce	Found and Friendly Rescue
648bd1c3d	Found and Friendly Rescue
e79df36a6	Found and Friendly Rescue
fcf7d8381	Found and Friendly Rescue
e1ce677f9	Found and Friendly Rescue
0cdef531a	Found and Healthy Mother and Kittens
381a60376	Found and Friendly Rescue
3d01f71e3	Found and Friendly Rescue
4839a3341	Found and Friendly Rescue
4dfef2414	Found and Friendly Rescue
61cbbdd94	Found and Friendly Rescue
f31b80761	Found and Friendly Rescue
2d3dc1e5f	Found and Friendly Rescue
ce5ac7852	Found and Healthy Mother and Kittens
77bbda99a	Found and Healthy Mother and Kittens
5e6b02a87	Found and Healthy Mother and Kittens
0b1b7aa36	Found and Friendly Rescue
4de594c69	Found and Friendly Rescue
38c3d8dfd	Found and Friendly Rescue
7de87b236	Found and Friendly Rescue
21b9aab99	Found and Friendly Rescue
be7a29ccd	Found and Friendly Rescue
4985e9abe	Found and Friendly Rescue
fb7bf0ca0	Found and Healthy Mother and Kittens
09d59aee2	Kittens for adoption by owner
4bb026f02	Found and Healthy Mother and Kittens
efbf3fdeb	Female Mother and Puppies
a818819d5	Kittens for adoption by owner
65fc88ea0	Kittens for adoption by owner
42ec28f72	Female Mother and Puppies
07c6aefa5	Found and Friendly Rescue
449cc4db2	Found and Healthy Mother and Kittens
5664dd8ba	No Valid Description
0a3470446	No Valid Description
0cab5ddae	No Valid Description
ed4913e0c	No Valid Description
40b697009	No Valid Description
e19165754	No Valid Description
56045ba61	No Valid Description
fcb54a318	Found and Friendly Rescue
9f36f0f04	Found and Friendly Rescue
777d0efca	Found and Friendly Rescue
ae708432d	Kittens for adoption by owner
365206401	Found and Friendly Rescue
491c028ed	Found and Friendly Rescue
dada7fb95	Found and Friendly Rescue
3fd878e1e	Found and Friendly Rescue
219c41ecd	Found and Friendly Rescue
4832858f6	Found and Friendly Rescue
24e0c1639	Found and Friendly Rescue
27959c6c3	Found and Friendly Rescue
e8307f240	Found and Friendly Rescue
8805a8cdd	Found and Friendly Rescue
e9dc7be0a	Found and Friendly Rescue
9c140b105	Found and Friendly Rescue
9801f4683	Found and Friendly Rescue
62b8e9b2f	Found and Friendly Rescue
01875b8d3	Found and Friendly Rescue
9cb0fb630	Found and Friendly Rescue
8d676b37d	Found and Friendly Rescue
bc9558ff2	Found and Friendly Rescue
b6bb74e90	Found and Friendly Rescue
13344823a	Female Mother and Puppies
2285258d2	Female Mother and Puppies
d765b180a	Found and Friendly Rescue
35a056eee	Found and Friendly Rescue
65cd649d0	Lovely / Playful / Friendly
5ac03395e	Found and Friendly Rescue
88af72d1d	Found and Friendly Rescue
f78fbca66	Found and Friendly Rescue
1c094491f	Found and Friendly Rescue
e02a95978	Lovely / Playful / Friendly
b4be456cd	Found and Friendly Rescue
57782e75f	Found and Friendly Rescue
6211d8c3e	Found and Friendly Rescue
d24706633	Found and Friendly Rescue
a5ae6d01f	Lovely / Playful / Friendly
a3fec2010	Found and Friendly Rescue
4e69d6c1d	Female Mother and Puppies
81fbbb6c1	Found and Friendly Rescue
4fa1c4bb3	Found and Friendly Rescue
19697ef26	Found and Friendly Rescue
0225d2093	Found and Friendly Rescue
f17310c7a	Found and Friendly Rescue
46213a698	Kittens for adoption by owner
501f25ca4	Found and Healthy Mother and Kittens
a2c13fe47	Found and Friendly Rescue
0e0017da1	Kittens for adoption by owner
5083eb734	Lovely / Playful / Friendly
3f570eddd	No Valid Description
79b187ddd	Found and Friendly Rescue
d62daa8aa	Found and Healthy Mother and Kittens
1eff820fd	Found and Friendly Rescue
74c030e17	Found and Friendly Rescue
d79150217	Found and Friendly Rescue
3ea5eb51e	Lovely / Playful / Friendly
e5a74faf8	Found and Friendly Rescue
173f58d6d	Please provide commitment criteria
1bb5c925f	Found and Friendly Rescue
a1e98773a	Found and Friendly Rescue
df62c69f8	Found and Friendly Rescue
a73b445eb	No Valid Description
cd733bf3e	Found and Friendly Rescue
f5757f749	Found and Friendly Rescue
e8c3af611	Lovely / Playful / Friendly
5f02c5d6a	Found and Friendly Rescue
a04c20b92	Found and Healthy Mother and Kittens
053553ce4	Found and Friendly Rescue
079e8e5f9	Found and Friendly Rescue
543d9876c	Found and Friendly Rescue
f2ec4f702	Female Mother and Puppies
89d0b4fb6	Found and Friendly Rescue
3ec60effa	Lovely / Playful / Friendly
f6558ec0c	Found and Friendly Rescue
564de5216	Found and Friendly Rescue
f1145e2cf	Female Mother and Puppies
14f5b8bc9	Found and Friendly Rescue
d6cdc667d	Found and Friendly Rescue
f409d6a5e	Lovely / Playful / Friendly
e755eac8d	Found and Friendly Rescue
155a65f45	Female Mother and Puppies
ec40f5094	Found and Friendly Rescue
e95209758	Found and Friendly Rescue
d81227440	Found and Friendly Rescue
8127fc86a	Found and Friendly Rescue
1035e7647	Found and Healthy Mother and Kittens
d1d41875b	Found and Friendly Rescue
c582aebc9	Found and Friendly Rescue
94f77f167	Found and Friendly Rescue
ad8988d66	Found and Healthy Mother and Kittens
cf92c9e53	Found and Friendly Rescue
06002068a	Found and Healthy Mother and Kittens
a59595a9c	Found and Friendly Rescue
3b1338c6a	Found and Healthy Mother and Kittens
8652963	Found and Friendly Rescue
ba782d334	Found and Friendly Rescue
f04a92a4a	Lovely / Playful / Friendly
2d7641a19	Found and Friendly Rescue
5484f83ae	Found and Friendly Rescue
87fe1190e	Found and Friendly Rescue
c34aee1b5	Found and Friendly Rescue
0cbeef62d	Please provide commitment criteria
d2ef6b0ce	Please provide commitment criteria
8ee0ff988	Please provide commitment criteria
