image,dullness_whiteness,dullness,whiteness,average_pixel_width,image_size,temp_size,width,height,blurrness,colorfulness
5bd541f6f-1.jpg,"(42.935, 1.495)",42.935,1.495,0.0,22110,"(360, 480)",360,480,146.98490492618183,164.66961958983947
5bd62c76f-1.jpg,"(1.195, 0.0)",1.195,0.0,0.0,21631,"(400, 300)",400,300,345.31292190826395,159.109296599689
5bd725e47-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,26243,"(359, 480)",359,480,237.8974048578284,73.70256930466017
5bd859977-1.jpg,"(8.34, 16.6)",8.34,16.6,0.0,34800,"(360, 480)",360,480,709.0158561122565,172.74901164196683
5bda8f113-1.jpg,"(1.3199999999999998, 0.965)",1.3199999999999998,0.965,0.0,39547,"(384, 480)",384,480,1549.6282730052792,124.29275935790832
5bee46079-1.jpg,"(0.8, 0.055)",0.8,0.055,0.0,52126,"(360, 480)",360,480,6444.305412701341,174.52107101267092
5bf02a5f8-1.jpg,"(0.145, 0.0)",0.145,0.0,0.0,24677,"(360, 480)",360,480,421.73298147933815,119.78220990271842
5bf976dd7-1.jpg,"(0.0, 14.19)",0.0,14.19,0.0,48294,"(640, 360)",640,360,1082.0348973022274,142.88327489494026
5bfb8da14-1.jpg,"(9.25, 1.575)",9.25,1.575,0.0,18907,"(400, 300)",400,300,255.9621531455555,173.03841488672225
5bfbb098d-1.jpg,"(41.93, 1.725)",41.93,1.725,0.0,12169,"(400, 300)",400,300,27.115099033055554,151.75565882686206
5c039d8c1-1.jpg,"(27.225, 0.0)",27.225,0.0,0.0,16728,"(320, 400)",320,400,175.03456740716553,153.88757372626242
5c110b9d2-1.jpg,"(0.865, 0.385)",0.865,0.385,0.0,14130,"(400, 300)",400,300,195.16607403083333,136.38987939938673
5c150efc9-1.jpg,"(0.915, 0.0)",0.915,0.0,0.0,20093,"(300, 400)",300,400,418.8473490863889,140.2066230264898
5c1890dc7-1.jpg,"(0.125, 0.0)",0.125,0.0,0.0,16086,"(400, 300)",400,300,232.09849332638888,112.57952525942002
5c1f1a317-1.jpg,"(3.465, 4.6)",3.465,4.6,0.0,27675,"(360, 480)",360,480,541.3812557804731,99.16006279817186
5c1fa6bd2-1.jpg,"(0.0, 0.2)",0.0,0.2,0.0,53792,"(360, 480)",360,480,4014.334066934016,159.64053338049575
5c28a8cec-1.jpg,"(13.335, 0.825)",13.335,0.825,0.0,43385,"(363, 400)",363,400,3894.96224988882,152.99748091038552
5c2fdb3cd-1.jpg,"(19.155, 0.0)",19.155,0.0,0.0,17733,"(400, 300)",400,300,426.38168616937503,175.43854114208116
5c30eceb2-1.jpg,"(68.475, 0.0)",68.475,0.0,0.0,16126,"(400, 266)",400,266,863.4565670260296,126.27698454424225
5c3d3fb3d-1.jpg,"(0.0, 2.07)",0.0,2.07,0.0,20944,"(400, 400)",400,400,159.05536275,148.8078724539033
5c4742e35-1.jpg,"(0.0, 26.505)",0.0,26.505,0.0,50685,"(346, 480)",346,480,3807.964925894061,157.66937316283517
5c48b210e-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,12599,"(300, 400)",300,400,103.28849985666668,108.94456427748094
5c496f946-1.jpg,"(0.0, 28.325)",0.0,28.325,0.0,11853,"(400, 300)",400,300,51.83007991083333,171.79125286467448
5c4c1d10c-1.jpg,"(44.11, 0.23)",44.11,0.23,0.0,26321,"(359, 480)",359,480,436.56323015460424,147.3019125700331
5c546c236-1.jpg,"(14.295, 0.435)",14.295,0.435,0.0,9211,"(400, 267)",400,267,169.3874850670335,132.43817428238586
5c5f306fa-1.jpg,"(0.7000000000000001, 4.48)",0.7000000000000001,4.48,0.0,35724,"(400, 303)",400,303,4573.236069988781,142.91517748670023
5c60d114f-1.jpg,"(18.935000000000002, 20.69)",18.935000000000002,20.69,0.0,14256,"(225, 400)",225,400,420.8125221569136,177.1024050448537
5c60f7300-1.jpg,"(10.205, 0.0)",10.205,0.0,0.0,11080,"(400, 300)",400,300,118.14322131555556,77.12359387357485
5c62b4a8e-1.jpg,"(4.325, 2.32)",4.325,2.32,0.0,33023,"(360, 480)",360,480,803.8409792676383,124.72316816877402
5c63f1fd5-1.jpg,"(19.724999999999998, 0.0)",19.724999999999998,0.0,0.0,65067,"(640, 480)",640,480,1322.2070118768374,182.37144801073367
5c66641a1-1.jpg,"(50.555, 5.74)",50.555,5.74,0.0,39255,"(360, 480)",360,480,2087.6888999484254,159.93346963903517
5c67a27f5-1.jpg,"(18.225, 0.165)",18.225,0.165,0.0,37142,"(400, 300)",400,300,6479.554793626666,133.2630611807738
5c7136c2e-1.jpg,"(13.825, 0.275)",13.825,0.275,0.0,32617,"(300, 400)",300,400,3268.567027732222,183.8137329120278
5c716a537-1.jpg,"(0.3, 1.775)",0.3,1.775,0.0,22052,"(400, 300)",400,300,792.1102447100001,136.59632894945048
5c7d61133-1.jpg,"(0.0, 0.485)",0.0,0.485,0.0,20583,"(383, 400)",383,400,149.35284587524455,162.98389480136223
5c810c552-1.jpg,"(0.505, 0.0)",0.505,0.0,0.0,54380,"(640, 480)",640,480,526.6307529581283,171.85068364376644
5c82c5903-1.jpg,"(0.735, 4.484999999999999)",0.735,4.484999999999999,0.0,29186,"(300, 400)",300,400,1479.6539294775,150.6754975894561
5c881b941-1.jpg,"(0.525, 52.925)",0.525,52.925,0.0,39391,"(270, 480)",270,480,8937.58859192095,168.22922711014294
5c89ffa58-1.jpg,"(2.125, 9.255)",2.125,9.255,0.0,30938,"(226, 400)",226,400,9969.265303310753,112.47360441228093
5c92de3f6-1.jpg,"(0.085, 0.0)",0.085,0.0,0.0,21355,"(360, 480)",360,480,284.8630544294611,57.18559001771922
5c94ecc07-1.jpg,"(9.845, 2.6999999999999997)",9.845,2.6999999999999997,0.0,26354,"(300, 400)",300,400,797.409063486389,169.2853263583596
5c9d562ac-1.jpg,"(43.620000000000005, 15.879999999999999)",43.620000000000005,15.879999999999999,0.0,18171,"(300, 400)",300,400,1853.0335329427087,129.01214396711114
5c9d75ab9-1.jpg,"(3.575, 0.0)",3.575,0.0,0.0,25769,"(355, 475)",355,475,1144.886714568936,152.5270931075425
5c9de0c0a-1.jpg,"(0.07, 0.0)",0.07,0.0,0.0,129013,"(640, 639)",640,639,5498.97096877436,173.93252942947123
5ca36463c-1.jpg,"(13.605, 0.0)",13.605,0.0,0.0,19050,"(400, 348)",400,348,185.1307738794755,103.57428860210989
5ca64db1a-1.jpg,"(8.85, 0.0)",8.85,0.0,0.0,33710,"(640, 303)",640,303,505.37656269016117,147.84150344664243
5ca7a1543-1.jpg,"(20.92, 0.0)",20.92,0.0,0.0,25838,"(318, 480)",318,480,534.6460981853893,160.54906700828377
5cabf5331-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,15826,"(400, 300)",400,300,132.77107330555552,152.74212916349234
5cba5c76a-1.jpg,"(4.945, 0.235)",4.945,0.235,0.0,58481,"(640, 360)",640,360,2328.499394834994,161.0702268761495
5cbe99be7-1.jpg,"(11.465, 0.0)",11.465,0.0,0.0,18939,"(400, 379)",400,379,115.05863270023008,153.48873649230055
5cc846427-1.jpg,"(0.0, 0.21)",0.0,0.21,0.0,87025,"(640, 640)",640,640,997.9689404845237,172.54679076169242
5cc86be4e-1.jpg,"(26.03, 0.275)",26.03,0.275,0.0,19854,"(400, 300)",400,300,414.26453286638895,156.28026121539645
5ccf203a3-1.jpg,"(35.695, 0.0)",35.695,0.0,0.0,18380,"(270, 360)",270,360,1368.1778298149632,122.79563610313002
5cd76da7d-1.jpg,"(3.435, 0.0)",3.435,0.0,0.0,20177,"(270, 480)",270,480,355.29384918403963,117.60924028857033
5cdb90323-1.jpg,"(16.725, 0.0)",16.725,0.0,0.0,20820,"(270, 480)",270,480,567.2729491121183,145.6828475909932
5ce285f99-1.jpg,"(32.29, 0.6000000000000001)",32.29,0.6000000000000001,0.0,27470,"(264, 480)",264,480,942.1401912111071,153.9012163356187
5ce77d859-1.jpg,"(17.18, 1.35)",17.18,1.35,0.0,14203,"(400, 300)",400,300,283.2921491597222,146.32534011805174
5ced5d057-1.jpg,"(5.38, 7.09)",5.38,7.09,0.0,35461,"(400, 299)",400,299,5337.818050074314,165.65304647239222
5cfd4e3bb-1.jpg,"(36.73, 14.2)",36.73,14.2,0.0,30537,"(300, 400)",300,400,5372.856270216042,132.69276872420645
5d00ca4d0-1.jpg,"(1.16, 31.295)",1.16,31.295,0.0,20458,"(299, 400)",299,400,405.76741479394803,171.68559302679807
5d02f91fc-1.jpg,"(17.740000000000002, 0.0)",17.740000000000002,0.0,0.0,29806,"(401, 480)",401,480,277.1896816205526,80.14617300115253
5d0551d53-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,39610,"(640, 480)",640,480,305.79065214156043,76.29682265315735
5d168f0e6-1.jpg,"(0.425, 0.065)",0.425,0.065,0.0,32916,"(360, 480)",360,480,1377.2248419005257,124.15905860945944
5d1fa8ddf-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,18313,"(300, 400)",300,400,432.8105665233332,47.43482783308154
5d225055d-1.jpg,"(0.105, 18.26)",0.105,18.26,0.0,31453,"(400, 300)",400,300,3332.309761516041,134.35926302134047
5d2f7761c-1.jpg,"(0.04, 0.31)",0.04,0.31,0.0,33977,"(360, 480)",360,480,817.9817092571159,151.10198086562306
5d32494f0-1.jpg,"(16.689999999999998, 4.455)",16.689999999999998,4.455,0.0,84445,"(640, 480)",640,480,3951.1769333358775,143.5711977690906
5d3289417-1.jpg,"(0.26, 0.1)",0.26,0.1,0.0,29023,"(360, 480)",360,480,363.43288578636054,123.31117862820568
5d3c9feba-1.jpg,"(0.095, 22.88)",0.095,22.88,0.0,33170,"(400, 300)",400,300,3086.623613530833,164.85929489129038
5d3d1070a-1.jpg,"(34.95, 0.0)",34.95,0.0,0.0,22712,"(270, 480)",270,480,484.61437572582065,105.03312061757447
5d3ee6378-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,27053,"(360, 480)",360,480,411.28687637411997,100.56214127139452
5d45dae82-1.jpg,"(0.0, 1.895)",0.0,1.895,0.0,24997,"(400, 300)",400,300,880.7932699965971,165.60020982964997
5d517a321-1.jpg,"(4.359999999999999, 35.03)",4.359999999999999,35.03,0.0,41224,"(293, 400)",293,400,5185.7334278299695,143.98380215040237
5d53d4bfb-1.jpg,"(25.09, 0.17)",25.09,0.17,0.0,42688,"(361, 480)",361,480,1466.5552801979502,154.20862710611576
5d55a0cb3-1.jpg,"(0.0, 1.915)",0.0,1.915,0.0,19026,"(300, 400)",300,400,387.2647709530555,90.69282717333202
5d5942493-1.jpg,"(14.205, 3.4899999999999998)",14.205,3.4899999999999998,0.0,27745,"(392, 400)",392,400,732.2859933021074,138.00065154646165
5d5e7a3a3-1.jpg,"(8.25, 2.5300000000000002)",8.25,2.5300000000000002,0.0,42472,"(360, 480)",360,480,3878.6793429494264,169.60428542465593
5d622bf92-1.jpg,"(2.3350000000000004, 0.21)",2.3350000000000004,0.21,0.0,47716,"(360, 480)",360,480,2566.7426833199384,162.23308203969933
5d792dd24-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,14272,"(400, 300)",400,300,58.85279839159722,172.5579665351088
5d7c27d43-1.jpg,"(0.045, 24.935000000000002)",0.045,24.935000000000002,0.0,16637,"(400, 267)",400,267,436.1420287034992,154.36609775332278
5d808057a-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,24380,"(400, 300)",400,300,689.2990815527083,119.5473043168241
5d822305a-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,28450,"(358, 480)",358,480,220.68567264078314,169.58746666466237
5d83f98eb-1.jpg,"(0.075, 0.0)",0.075,0.0,0.0,25037,"(360, 480)",360,480,230.39305793413496,117.14733767719027
5d8568dbd-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,15239,"(300, 400)",300,400,132.70595813826387,158.83436818710447
5d8622f3c-1.jpg,"(0.6900000000000001, 79.41)",0.6900000000000001,79.41,0.0,29112,"(640, 360)",640,360,1536.8102864583334,141.8427016368123
5d8c4f66b-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,16714,"(400, 300)",400,300,176.24880695270832,164.66890414090432
5d9a6398d-1.jpg,"(0.12, 0.0)",0.12,0.0,0.0,25540,"(270, 480)",270,480,411.3956388867455,114.39783856957268
5d9feff2e-1.jpg,"(6.9399999999999995, 22.835)",6.9399999999999995,22.835,0.0,17388,"(300, 400)",300,400,283.5519062582639,136.82317429946508
5da0df190-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,18390,"(360, 480)",360,480,60.213486997920945,38.6705669737286
5da236a17-1.jpg,"(5.91, 0.0)",5.91,0.0,0.0,26281,"(336, 400)",336,400,732.7320331597222,70.95369799841215
5da6b63bc-1.jpg,"(3.0250000000000004, 0.0)",3.0250000000000004,0.0,0.0,23643,"(270, 480)",270,480,1223.3199824636106,57.65890106305002
5dace0494-1.jpg,"(1.2349999999999999, 32.620000000000005)",1.2349999999999999,32.620000000000005,0.0,43592,"(640, 480)",640,480,848.2108103650304,141.72219917454353
5daea1779-1.jpg,"(32.379999999999995, 0.0)",32.379999999999995,0.0,0.0,17779,"(322, 399)",322,399,116.63101591403755,168.65994344387303
5dbb2fd0b-1.jpg,"(0.24, 38.505)",0.24,38.505,0.0,26191,"(400, 400)",400,400,553.206889269375,145.54674448755225
5dbd7f61b-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,10902,"(203, 217)",203,217,1542.752758470073,144.4489823882879
5dc7d3dc7-1.jpg,"(0.0, 4.135)",0.0,4.135,0.0,81457,"(640, 478)",640,478,2993.1199038933555,115.10155314694899
5dca19c12-1.jpg,"(1.8499999999999999, 0.875)",1.8499999999999999,0.875,0.0,39098,"(360, 480)",360,480,1695.681188348766,179.01444533736554
5dcdbaaa4-1.jpg,"(3.21, 0.0)",3.21,0.0,0.0,14971,"(400, 300)",400,300,74.11263478999999,166.97683798290416
5dce619e3-1.jpg,"(0.42, 0.0)",0.42,0.0,0.0,15739,"(400, 300)",400,300,61.25868103270835,173.68681106831144
5dd3f3eb0-1.jpg,"(5.17, 3.315)",5.17,3.315,0.0,25700,"(300, 400)",300,400,1156.1796648832637,139.5055505174345
5dd7c4c06-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,27462,"(400, 300)",400,300,2015.864877623264,146.6715026805045
5ddd7f219-1.jpg,"(0.0, 11.27)",0.0,11.27,0.0,39657,"(640, 480)",640,480,159.55151246387695,145.82076066160982
5dddf96e8-1.jpg,"(1.545, 0.0)",1.545,0.0,0.0,7331,"(152, 204)",152,204,1116.294065826774,145.8466288572061
5ddfaab43-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,12117,"(300, 400)",300,400,56.33924151326389,104.0144773890149
5de1d0c34-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,21410,"(400, 300)",400,300,715.1739563027082,123.72276531953672
5de61cf6b-1.jpg,"(1.9, 0.0)",1.9,0.0,0.0,18923,"(300, 400)",300,400,160.63046638222224,171.68793749839432
5de76fac6-1.jpg,"(25.61, 7.575)",25.61,7.575,0.0,29160,"(224, 480)",224,480,1522.7768064640761,173.34745202323936
5df70cb5a-1.jpg,"(0.24, 0.0)",0.24,0.0,0.0,29772,"(360, 480)",360,480,660.8964640262977,148.45284757602886
5df99d229-1.jpg,"(0.02, 6.3950000000000005)",0.02,6.3950000000000005,0.0,11354,"(320, 240)",320,240,230.5252734373304,163.66814289390075
5dff15fc4-1.jpg,"(0.0, 19.09)",0.0,19.09,0.0,22543,"(400, 300)",400,300,435.5974816863889,139.19428458045496
5dff24075-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,19616,"(270, 480)",270,480,372.5378543188444,154.7478739854482
5dff45cff-1.jpg,"(0.775, 0.0)",0.775,0.0,0.0,28971,"(360, 480)",360,480,681.7706231031044,141.14299101549574
5e0519e3d-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,54511,"(640, 480)",640,480,1250.2378527193596,165.79700322919373
5e08b9ce5-1.jpg,"(4.57, 0.0)",4.57,0.0,0.0,14345,"(400, 267)",400,267,167.2250078637658,157.29544707549212
5e10e3f87-1.jpg,"(8.915, 0.0)",8.915,0.0,0.0,28192,"(360, 480)",360,480,451.7726612048491,163.13086329147947
5e17c1fde-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,16336,"(300, 400)",300,400,194.3112872933333,176.74270139228182
5e1856e1d-1.jpg,"(0.0, 17.125)",0.0,17.125,0.0,10214,"(400, 266)",400,266,64.17491430267397,114.33504438750197
5e1c62c0a-1.jpg,"(0.0, 0.115)",0.0,0.115,0.0,10582,"(400, 266)",400,266,78.7681134425879,66.1396527913097
5e1c81876-1.jpg,"(16.655, 20.945)",16.655,20.945,0.0,72380,"(640, 640)",640,640,1275.7105830900605,162.37276310902635
5e203eeaf-1.jpg,"(62.765, 5.5)",62.765,5.5,0.0,42900,"(300, 400)",300,400,8408.0476918775,158.18609109926746
5e21ad5a7-1.jpg,"(3.88, 0.12)",3.88,0.12,0.0,12999,"(300, 400)",300,400,203.78314777083332,72.35779051259875
5e27bdcde-1.jpg,"(0.0, 18.505)",0.0,18.505,0.0,29365,"(300, 400)",300,400,1819.0535582582636,173.85882792586088
5e2bbb163-1.jpg,"(5.915, 0.0)",5.915,0.0,0.0,12280,"(400, 300)",400,300,122.15693888888887,174.3348142737157
5e2e48bb2-1.jpg,"(7.425, 8.58)",7.425,8.58,0.0,23395,"(400, 299)",400,299,821.6968666423614,123.72445090940268
5e390710c-1.jpg,"(72.09, 2.3649999999999998)",72.09,2.3649999999999998,0.0,26334,"(300, 400)",300,400,2601.530794333056,135.2976493656103
5e3994257-1.jpg,"(70.995, 7.2)",70.995,7.2,0.0,21907,"(400, 300)",400,300,471.2032273955555,161.0749238408589
5e3dc5d76-1.jpg,"(12.975, 2.275)",12.975,2.275,0.0,45928,"(360, 480)",360,480,1329.2259311337232,128.09748041662087
5e4154870-1.jpg,"(0.325, 8.405000000000001)",0.325,8.405000000000001,0.0,26735,"(400, 336)",400,336,888.9741878250227,120.38573474055508
5e4c387b2-1.jpg,"(1.2850000000000001, 8.935)",1.2850000000000001,8.935,0.0,20556,"(400, 278)",400,278,837.245121837557,115.25288485131023
5e5038eb5-1.jpg,"(0.0, 12.125)",0.0,12.125,0.0,17164,"(360, 480)",360,480,174.0025023790817,86.55946941086358
5e54f4e06-1.jpg,"(0.155, 2.25)",0.155,2.25,0.0,17231,"(230, 384)",230,384,981.512674726948,146.97921888534557
5e5b9483c-1.jpg,"(0.405, 0.0)",0.405,0.0,0.0,14766,"(400, 300)",400,300,93.2113915132639,112.84011761636516
5e5d1fc6d-1.jpg,"(6.44, 7.705)",6.44,7.705,0.0,16368,"(225, 400)",225,400,888.9960155239506,176.7586752185932
5e5f1623c-1.jpg,"(0.0, 11.245)",0.0,11.245,0.0,117268,"(640, 640)",640,640,5496.873692468256,169.61550019025722
5e696928a-1.jpg,"(4.195, 30.18)",4.195,30.18,0.0,26444,"(267, 400)",267,400,2550.0246272352674,174.60801005808597
5e6a7ea61-1.jpg,"(5.365, 0.0)",5.365,0.0,0.0,13345,"(225, 400)",225,400,261.5842526961728,164.67322260708835
5e6c38ddf-1.jpg,"(0.0, 1.02)",0.0,1.02,0.0,43839,"(360, 480)",360,480,3237.1946043433586,84.85766966545613
5e6de643b-1.jpg,"(10.844999999999999, 25.605)",10.844999999999999,25.605,0.0,19051,"(279, 400)",279,400,807.6253740316799,110.69976352630042
5e711ed8d-1.jpg,"(33.23, 2.6100000000000003)",33.23,2.6100000000000003,0.0,37166,"(400, 347)",400,347,4576.366654409347,129.77209855588532
5e74dfc90-1.jpg,"(0.0, 0.12)",0.0,0.12,0.0,20774,"(300, 400)",300,400,293.2772924930556,175.68529146787176
5e7b512bb-1.jpg,"(6.35, 0.0)",6.35,0.0,0.0,15144,"(162, 400)",162,400,1273.0316932610788,126.6124981306323
5e7db4c54-1.jpg,"(0.485, 32.005)",0.485,32.005,0.0,39983,"(561, 480)",561,480,191.90254558136357,163.22329896596946
5e8872259-1.jpg,"(28.01, 0.11)",28.01,0.11,0.0,21363,"(360, 480)",360,480,253.64364905073165,162.7082837409332
5e8cbcc56-1.jpg,"(48.75, 0.285)",48.75,0.285,0.0,27540,"(360, 480)",360,480,933.4326127667126,114.71740452477792
5e8f72190-1.jpg,"(2.35, 1.435)",2.35,1.435,0.0,31623,"(292, 480)",292,480,1668.2349561736503,164.57581343872673
5e951b28f-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,27452,"(376, 400)",376,400,464.7073402857893,151.49759739252937
5e9539f73-1.jpg,"(3.17, 0.0)",3.17,0.0,0.0,22524,"(360, 480)",360,480,367.2940218701774,119.20332532023446
5e9737811-1.jpg,"(3.24, 0.0)",3.24,0.0,0.0,32438,"(300, 400)",300,400,4815.198025989999,169.031474448176
5ea10e37f-1.jpg,"(4.24, 5.88)",4.24,5.88,0.0,24058,"(400, 299)",400,299,1223.5595045256764,139.63605503396016
5ea1f2c39-1.jpg,"(7.470000000000001, 23.97)",7.470000000000001,23.97,0.0,16645,"(299, 400)",299,400,426.0759882215383,94.89366890324546
5eacd0a22-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,19214,"(360, 480)",360,480,673.1894206637076,62.81352100926365
5ead05034-1.jpg,"(1.9149999999999998, 9.655000000000001)",1.9149999999999998,9.655000000000001,0.0,42326,"(299, 400)",299,400,6293.923588692452,151.39272270348079
5eaee2353-1.jpg,"(13.580000000000002, 0.0)",13.580000000000002,0.0,0.0,12645,"(399, 225)",399,225,271.8733323422731,127.31016145167874
5eb152e2a-1.jpg,"(2.59, 0.0)",2.59,0.0,0.0,13697,"(240, 400)",240,400,899.2314844130859,63.509207165169364
5eb355cea-1.jpg,"(9.8, 2.6350000000000002)",9.8,2.6350000000000002,0.0,23414,"(400, 300)",400,300,1274.884916595555,155.80873062832714
5ebc60bb5-1.jpg,"(3.8, 3.785)",3.8,3.785,0.0,31069,"(400, 300)",400,300,2542.3790949322224,176.03778647230652
5ebe00ac2-1.jpg,"(1.82, 0.0)",1.82,0.0,0.0,26031,"(400, 300)",400,300,1321.6699012222223,158.9956713761108
5ec697bec-1.jpg,"(1.75, 10.01)",1.75,10.01,0.0,12080,"(176, 265)",176,265,1667.5999643592281,156.05105886769996
5ecd80dba-1.jpg,"(21.925, 1.255)",21.925,1.255,0.0,48012,"(640, 480)",640,480,164.80973518875965,180.45410424266652
5ecdd04af-1.jpg,"(8.505, 0.0)",8.505,0.0,0.0,18335,"(300, 400)",300,400,271.05559213270834,71.69457758775934
5ed271e0d-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,27504,"(270, 480)",270,480,971.1591171290938,179.0727304562485
5ed5663ae-1.jpg,"(0.0, 0.055)",0.0,0.055,0.0,36897,"(469, 480)",469,480,1041.8340791208245,168.57121840019093
5ed94ddc8-1.jpg,"(0.0, 5.045)",0.0,5.045,0.0,17365,"(300, 400)",300,400,111.52974877493055,171.83870035688264
5edc72757-1.jpg,"(3.145, 0.0)",3.145,0.0,0.0,17267,"(300, 400)",300,400,182.1452478732639,166.06566103215272
5edf4d9bb-1.jpg,"(1.665, 0.61)",1.665,0.61,0.0,16004,"(400, 300)",400,300,318.71136650666665,123.15381934279313
5ee1c77a0-1.jpg,"(0.96, 12.97)",0.96,12.97,0.0,23457,"(360, 480)",360,480,673.6324564160758,100.63296310092792
5ee5f72b8-1.jpg,"(0.025, 4.73)",0.025,4.73,0.0,20138,"(269, 400)",269,400,288.9540077679102,170.39281834104608
5eeb10b7a-1.jpg,"(0.425, 0.0)",0.425,0.0,0.0,81448,"(640, 360)",640,360,13777.860086534287,137.55606135541612
5eec2fedc-1.jpg,"(0.565, 0.055)",0.565,0.055,0.0,24862,"(512, 288)",512,288,647.5992050961488,163.14606159367122
5eee1e783-1.jpg,"(0.31999999999999995, 0.02)",0.31999999999999995,0.02,0.0,35303,"(480, 370)",480,370,2078.444452496468,150.95444136799705
5ef0ffe23-1.jpg,"(0.07, 0.0)",0.07,0.0,0.0,28484,"(360, 480)",360,480,423.8711587922439,146.2720906904107
5ef34251f-1.jpg,"(4.68, 0.0)",4.68,0.0,0.0,12693,"(400, 268)",400,268,74.14701492502506,166.92058803375448
5f0bfe5a9-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,46385,"(270, 480)",270,480,7578.398753657027,170.16524875612976
5f0efae69-1.jpg,"(6.045, 0.67)",6.045,0.67,0.0,25243,"(300, 400)",300,400,1080.1184898665974,158.6454800994105
5f1896e5d-1.jpg,"(8.02, 4.18)",8.02,4.18,0.0,45402,"(300, 400)",300,400,7896.48938844889,159.1116459351129
5f19552c0-1.jpg,"(3.345, 25.87)",3.345,25.87,0.0,28425,"(360, 480)",360,480,520.5983704084149,172.378932071134
5f1a700fd-1.jpg,"(1.04, 0.15)",1.04,0.15,0.0,34992,"(285, 427)",285,427,4750.6041649041745,105.4621963771376
5f20dde82-1.jpg,"(0.065, 0.03)",0.065,0.03,0.0,15945,"(400, 300)",400,300,248.5826766388889,83.88730716958068
5f235ec16-1.jpg,"(0.065, 1.715)",0.065,1.715,0.0,25928,"(360, 480)",360,480,574.0963861111111,123.72743626174938
5f2623cb9-1.jpg,"(0.595, 0.03)",0.595,0.03,0.0,14911,"(239, 400)",239,400,303.890205125523,74.84921003305254
5f28b76d7-1.jpg,"(18.615, 2.56)",18.615,2.56,0.0,16162,"(266, 400)",266,400,239.82347347212604,149.97005668855542
5f2c67ae2-1.jpg,"(15.16, 0.0)",15.16,0.0,0.0,68683,"(640, 360)",640,360,3059.584170524691,91.02024337312915
5f2edae7c-1.jpg,"(0.19, 0.305)",0.19,0.305,0.0,116154,"(640, 480)",640,480,10093.67007356703,171.557928694301
5f3a4dab0-1.jpg,"(16.735, 0.0)",16.735,0.0,0.0,12636,"(300, 400)",300,400,65.78517573326388,150.8366339133177
5f44a43f4-1.jpg,"(22.565, 2.3449999999999998)",22.565,2.3449999999999998,0.0,49689,"(640, 360)",640,360,2462.004366531636,172.21201168861612
5f4f3347f-1.jpg,"(11.22, 3.765)",11.22,3.765,0.0,22067,"(225, 399)",225,399,2869.9000940904198,166.64983108101154
5f5bd40ca-1.jpg,"(1.14, 4.75)",1.14,4.75,0.0,29507,"(640, 362)",640,362,67.64680052281983,167.4536968436263
5f5d44f43-1.jpg,"(11.719999999999999, 14.355)",11.719999999999999,14.355,0.0,32972,"(360, 480)",360,480,872.9505776743613,104.91710453598581
5f68fcd05-1.jpg,"(13.14, 0.0)",13.14,0.0,0.0,36551,"(400, 300)",400,300,4570.260788971597,162.16096682240536
5f6931436-1.jpg,"(0.16, 6.4)",0.16,6.4,0.0,23897,"(360, 480)",360,480,446.369799844038,99.86491240333602
5f6d23ada-1.jpg,"(2.55, 19.175)",2.55,19.175,0.0,32252,"(360, 480)",360,480,1207.457075568757,126.36737634901996
5f72e457d-1.jpg,"(14.675, 0.0)",14.675,0.0,0.0,21075,"(360, 480)",360,480,97.65098893199026,130.59503643732887
5f7343089-1.jpg,"(14.675, 9.35)",14.675,9.35,0.0,23499,"(395, 480)",395,480,924.927702900816,117.4809728255335
5f79b840f-1.jpg,"(0.0, 0.055)",0.0,0.055,0.0,113000,"(640, 623)",640,623,5879.43492171938,174.4499750936582
5f891f500-1.jpg,"(6.595, 0.0)",6.595,0.0,0.0,38550,"(640, 480)",640,480,428.5249619852278,162.59998456545085
5f8d00436-1.jpg,"(20.845, 0.0)",20.845,0.0,0.0,24922,"(400, 266)",400,266,1015.1026815739123,149.2840313250557
5f986901c-1.jpg,"(0.0, 0.0)",0.0,0.0,0.0,15905,"(270, 480)",270,480,107.99124397933815,181.09591380470488
