"","PetID","cluster"
"8038","07638746f",2
"8039","237343008",4
"8040","c8c71e90a",4
"8041","181f3796e",2
"8042","59a08eeec",6
"8043","56845ff26",3
"8044","1936c68a5",2
"8045","559afad4f",6
"8046","0b501f1d8",4
"8047","1c69743d6",4
"8048","0edacb2ed",4
"8049","7ba9cb4a0",4
"8050","9a9707c98",6
"8051","cc4670dac",6
"8052","e7dca0b2b",6
"8053","87a679d31",3
"8054","05f84991b",5
"8055","0d6696a32",6
"8056","5407c6e1a",5
"8057","df6048227",3
"8058","707b0c535",6
"8059","e3b589e13",7
"8060","596d623f9",6
"8061","5dff15fc4",2
"8062","eb7804aa7",6
"8063","940b0ad69",6
"8064","549273935",3
"8065","32618b795",3
"8066","a36e3c034",7
"8067","4ad983a9d",4
"8068","2fa8b64b1",4
"8069","88b992d13",4
"8070","166345ac8",7
"8071","6ac437438",6
"8072","132a28bc9",6
"8073","b9d0281a1",4
"8074","57cd5663c",3
"8075","93cdb10e6",3
"8076","1696809dd",3
"8077","e3dbfe4c0",5
"8078","d41f2a466",5
"8079","9981290b2",2
"8080","43fe381b3",1
"8081","b66a74309",3
"8082","deb43659b",4
"8083","d33840dfa",3
"8084","b0dc1d4f0",5
"8085","8e8779496",4
"8086","013527aeb",3
"8087","15f62e911",3
"8088","4fc7557be",6
"8089","05f00d521",3
"8090","d3dbf1e95",3
"8091","46539f4bf",4
"8092","8229b256e",4
"8093","4e2440e26",6
"8094","ff0b61121",4
"8095","118c1147c",7
"8096","047514286",5
"8097","b05231f8c",3
"8098","49d4a0adf",4
"8099","e99eda1f6",4
"8100","249540f2d",7
"8101","74cd0ff66",3
"8102","0d7247d3e",4
"8103","e133ab2f1",4
"8104","ca21c4266",4
"8105","eea123bb1",3
"8106","01f976ec9",6
"8107","6f3e70321",4
"8108","2a5e70892",4
"8109","86e49d18d",4
"8110","60a36cab1",3
"8111","23bf0ed46",4
"8112","321d04634",4
"8113","ae19ab91d",4
"8114","40501d365",3
"8115","d92d4242a",3
"8116","15f89f939",6
"8117","f4212d640",5
"8118","2c4089e4f",7
"8119","3c2324232",5
"8120","0f78e05ef",3
"8121","1e759fed0",4
"8122","94b587221",5
"8123","79ec57bd7",2
"8124","5bc5b2ced",4
"8125","67be298a7",7
"8126","32acc8a7a",4
"8127","4d98e5623",3
"8128","0936ce7b4",3
"8129","6c324e80a",6
"8130","b69d479cf",3
"8131","5ee5f72b8",5
"8132","3f42bd15e",4
"8133","beb0f98f7",3
"8134","cbd703fb6",3
"8135","5550a68dc",6
"8136","91bab29e9",4
"8137","755abaa79",3
"8138","c2b16f8ae",7
"8139","28a0ae4fe",5
"8140","9ab7e48e8",2
"8141","a572b746b",6
"8142","c6f39e0e4",4
"8143","09ffe1d02",3
"8144","89f28de34",2
"8145","973278f56",3
"8146","db10909d5",3
"8147","50d2b5839",6
"8148","c12ae3214",6
"8149","cb0c04621",2
"8150","47163bb58",3
"8151","5b55086b6",3
"8152","b78f3080b",4
"8153","53fba6573",4
"8154","a993cd91a",6
"8155","c1db71d88",6
"8156","3f50cc4fd",3
"8157","71c3a53f0",4
"8158","d51b2e785",6
"8159","1557f91e8",4
"8160","42149c9e3",6
"8161","c8eef30bd",4
"8162","87613aee1",4
"8163","205714da6",6
"8164","9862e5dfe",7
"8165","9926c6e5b",3
"8166","ed9936705",6
"8167","a686164c9",6
"8168","ae42b09ce",2
"8169","84fdd34c7",6
"8170","8dfb61116",3
"8171","d92c326f8",3
"8172","d85a78cf9",4
"8173","874e791f9",4
"8174","4a108fa61",7
"8175","9427a0125",3
"8176","9ec6fbb61",6
"8177","dc7a53ba0",3
"8178","b98316a91",5
"8179","5ab429fcb",7
"8180","e3d68b63c",5
"8181","37cb01a87",4
"8182","ff2cf88a0",2
"8183","fce854722",3
"8184","7bf11fd4d",3
"8185","b2101b975",3
"8186","acb802c0c",4
"8187","4138a8f48",4
"8188","be1ab222c",3
"8189","88e2d97b2",5
"8190","f6c3b531d",6
"8191","138c79a01",4
"8192","8a5d7e622",3
"8193","7adb2ab9b",6
"8194","87bdcbcdd",4
"8195","87a16f3fb",6
"8196","83233d345",3
"8197","4133efff0",4
"8198","aae0d180c",3
"8199","528563012",4
"8200","a0909c2bb",2
"8201","ef2ee6e9b",3
"8202","60d72fc85",3
"8203","d4ce7a1ed",4
"8204","f56c9eb67",6
"8205","8de51ad1e",3
"8206","cca4ba626",3
"8207","4a56ae509",6
"8208","91d307ce9",3
"8209","5ee1c77a0",3
"8210","f995bc16c",4
"8211","c56432da8",3
"8212","5dc7d3dc7",1
"8213","bd485150e",4
"8214","20f82514c",6
"8215","afe19c37c",2
"8216","ea7fc7f4f",3
"8217","a8f2a5210",2
"8218","b02d9e413",3
"8219","7bbdce003",6
"8220","937d74077",6
"8221","3a88e6c8f",3
"8222","3edf44325",6
"8223","9fd804400",4
"8224","2c21d7f68",6
"8225","087fbda7e",4
"8226","7133307db",4
"8227","4b261a0ee",4
"8228","e4f17eace",5
"8229","0b459b60b",6
"8230","d45562a98",4
"8231","31dbaafaa",4
"8232","658e4415a",4
"8233","6d7d7753c",1
"8234","3d9346cfb",3
"8235","be4c2e0d5",3
"8236","b19556858",4
"8237","a6b908d22",3
"8238","a0490612e",3
"8239","abdba6d36",3
"8240","d87ff9c80",4
"8241","373880ef5",4
"8242","20819afd9",4
"8243","0f1d071a8",4
"8244","898476994",3
"8245","1d48855c5",7
"8246","2ad3a6503",3
"8247","5b346ef59",4
"8248","22ff7ca25",5
"8249","3948f67d7",5
"8250","1f6dc1747",1
"8251","63cd0b2b3",6
"8252","1b1a68a60",6
"8253","6d5afdb0f",6
"8254","4128e8e80",3
"8255","10e27da02",6
"8256","789083f3a",2
"8257","0b3763054",3
"8258","8dbbd91bb",2
"8259","9031a7f4c",3
"8260","f8db6e695",6
"8261","a854aca45",3
"8262","4e9358756",6
"8263","bdc94bd91",1
"8264","182aec7a4",3
"8265","bd16029b7",1
"8266","ad4456e88",2
"8267","9304f9f8b",3
"8268","7e43ebd6c",7
"8269","773d10217",3
"8270","c52908c2d",2
"8271","f25e91baa",6
"8272","3ee05e0d5",2
"8273","f662bdf71",5
"8274","7aefa7eeb",6
"8275","6bacb98ab",4
"8276","6cbc126fc",4
"8277","dcf366e02",3
"8278","f15cd5cd9",5
"8279","bea48a6a7",6
"8280","d1b183683",2
"8281","b9fa9ce00",6
"8282","aba758b7f",3
"8283","fd8bb16c6",1
"8284","59b6102ba",6
"8285","234b2a6b6",7
"8286","df70eb456",4
"8287","307c5ca84",6
"8288","f095385ff",6
"8289","24361123a",2
"8290","6dcce539c",5
"8291","9f4f97c61",3
"8292","609e37f6a",4
"8293","233aeb07c",4
"8294","ec7952240",3
"8295","5d45dae82",6
"8296","809ca8efd",6
"8297","b49312951",3
"8298","a31d4c0f0",2
"8299","24336f580",2
"8300","1c6e35149",3
"8301","f4a508263",4
"8302","06adfc154",7
"8303","83166fea8",6
"8304","9403ac24d",6
"8305","640a267a9",7
"8306","761523328",6
"8307","cc09a719b",3
"8308","e6f4d14a0",4
"8309","c98d16315",5
"8310","475098962",3
"8311","3b41cf42a",6
"8312","c5a7f7d69",4
"8313","bff5e06f5",5
"8314","3f109dab7",3
"8315","e69dd7d09",4
"8316","ab2254697",6
"8317","1b47183f1",2
"8318","5649192e9",3
"8319","af2f3a166",2
"8320","df9b18c1e",4
"8321","e811cd880",3
"8322","ea05e0a19",3
"8323","3dab3050c",2
"8324","6afe7ee11",6
"8325","5d5942493",4
"8326","058394848",5
"8327","880a0ac07",4
"8328","9faef6bb6",3
"8329","5a4b92653",4
"8330","9c4af0f83",3
"8331","888a7fc17",3
"8332","24fad6b0b",2
"8333","a0c332aaf",4
"8334","2edce7d92",6
"8335","dd5d07137",3
"8336","19cb228a0",3
"8337","e8be13bdf",6
"8338","8afeab374",6
"8339","1803e4c27",3
"8340","9c7476c25",4
"8341","ea9003f0f",4
"8342","b4aa0c3ce",3
"8343","49a832741",3
"8344","b906d9b78",3
"8345","5da6b63bc",6
"8346","923a58e31",5
"8347","f477f306f",7
"8348","36ad55549",2
"8349","851302ab1",4
"8350","3c30c4a49",3
"8351","96c93dcc0",3
"8352","743b67b44",1
"8353","3f4cf8745",2
"8354","c87f6d0e4",6
"8355","52782bca8",6
"8356","9786bb3f7",4
"8357","732fa3cb9",5
"8358","d1d9012db",4
"8359","bc0b9984a",4
"8360","2836c44dc",6
"8361","7c1f20f6e",2
"8362","0d460fe7a",3
"8363","8f519310b",6
"8364","0eab258a9",3
"8365","6d95c8ec6",6
"8366","49f6a8909",3
"8367","a2dccbe51",4
"8368","6114449db",4
"8369","35f9132e5",3
"8370","348665874",6
"8371","45d12329c",2
"8372","c47c94411",4
"8373","ad70b1120",6
"8374","1952397d3",3
"8375","43bae1c6d",4
"8376","2de719b88",6
"8377","3ef5f0537",2
"8378","17880e117",2
"8379","5376c81df",3
"8380","e58225b2e",3
"8381","64e5f3abe",3
"8382","3ae51e685",4
"8383","b6c93a605",4
"8384","02868b720",6
"8385","88f3a5fd6",3
"8386","f45457bdc",2
"8387","5b3559bf2",2
"8388","bb051be7c",5
"8389","568a5ab51",2
"8390","2aadf6110",6
"8391","b31045c50",4
"8392","24e22fd2e",5
"8393","1a67ffb8b",3
"8394","86dec16a3",2
"8395","1cc20af0a",2
"8396","f5cb16efb",4
"8397","9999c355f",4
"8398","13264f4f4",6
"8399","89bc4559f",6
"8400","69d04f61e",6
"8401","9e3e99760",4
"8402","8afcd7b7e",2
"8403","a9199119d",4
"8404","4ea31a03a",3
"8405","2b54ee792",3
"8406","3796a0068",3
"8407","45d814813",4
"8408","e79dc4f9d",6
"8409","cc3434ae1",4
"8410","1ccd49ce2",2
"8411","360dcecb1",5
"8412","13e0627dc",4
"8413","0c64a0f1b",3
"8414","95855babf",3
"8415","9849173ee",5
"8416","441594b56",3
"8417","9819716c8",3
"8418","9791b85de",6
"8419","517a669f2",3
"8420","63e212498",7
"8421","bf7c0f270",4
"8422","0cd614218",5
"8423","e6ad8aa1b",3
"8424","20c3c2ba7",4
"8425","f90722a00",6
"8426","5b945da83",3
"8427","20bad295b",6
"8428","3c7dd9982",3
"8429","faec94482",5
"8430","ea055de86",1
"8431","14272c5c7",2
"8432","72d753384",4
"8433","9cbae8539",7
"8434","bc1b742f4",3
"8435","41c163f8a",6
"8436","6f2374a43",4
"8437","4fb715361",2
"8438","54314d17b",3
"8439","2b0896bbe",1
"8440","4b45ae85f",3
"8441","8c1c5448c",4
"8442","29f2fd4c6",6
"8443","76aa06fb0",3
"8444","c8cc85a15",3
"8445","2bbe22924",4
"8446","bd1eaf778",5
"8447","f45b8360a",3
"8448","dee6cea2a",4
"8449","4ee566501",5
"8450","931a50b80",4
"8451","85c4e7a41",4
"8452","fd8c80281",6
"8453","ad9d334b5",2
"8454","ebabceece",4
"8455","134b82d89",4
"8456","06db81e31",3
"8457","c8cca430f",3
"8458","8f476ed34",2
"8459","147e587da",3
"8460","d3ffc5c1b",3
"8461","4c55ffdb7",4
"8462","688b3183d",3
"8463","30eb0f9e6",5
"8464","412d7406c",3
"8465","e67b88329",4
"8466","1c9a90078",6
"8467","a4ba78b62",4
"8468","041cf403e",5
"8469","0c4e78176",3
"8470","9e6570928",2
"8471","59ee91cf8",3
"8472","2f2f38f47",6
"8473","6ab4a944b",2
"8474","26716b324",3
"8475","660dd8ded",3
"8476","950dd345b",6
"8477","36f1c9d61",6
"8478","b8f94e1ff",3
"8479","215345b52",5
"8480","ab94dbe57",4
"8481","d2355d242",7
"8482","b72a62a33",6
"8483","897e065bd",4
"8484","d980c361e",2
"8485","6d172f3eb",3
"8486","b2dbd92b1",6
"8487","302d37427",5
"8488","c05b74b05",2
"8489","876dd37df",2
"8490","1ef7f27ab",4
"8491","a322972da",3
"8492","fd139f4e4",3
"8493","1d669183f",7
"8494","7fa3ab674",2
"8495","e4ece4eca",3
"8496","5b1e90385",2
"8497","f60779a3b",6
"8498","5943080b2",3
"8499","3c2e29219",6
"8500","ef14eb18e",3
"8501","7efb36b65",6
"8502","cf8539482",4
"8503","2ac979cf7",7
"8504","53b3ef282",4
"8505","75f582ad6",4
"8506","e4bc68f06",4
"8507","7374edef0",2
"8508","3aa4a07dc",2
"8509","ef086278a",4
"8510","2ce86e3a2",3
"8511","6469bb262",3
"8512","2f4aa5ad9",4
"8513","2be9fa813",3
"8514","db7fc3cc9",2
"8515","791f6c077",4
"8516","df0933e46",6
"8517","3af847ce9",6
"8518","09e39377f",3
"8519","4236c9245",3
"8520","a684871b0",3
"8521","2e3c8edaf",2
"8522","cd81fa60a",3
"8523","955d40492",3
"8524","d1870f34b",4
"8525","992feb0f1",4
"8526","2d63b7c4f",6
"8527","48dd04601",6
"8528","270461683",6
"8529","f5b2c6fc0",3
"8530","2da9b0c2c",7
"8531","44d1246e0",7
"8532","4af765dc3",3
"8533","a1019e087",3
"8534","909d9e158",4
"8535","598f49a8f",6
"8536","8feefe84d",4
"8537","a3af82b71",4
"8538","eea7548f0",3
"8539","060e4ed30",2
"8540","6bc347d2d",4
"8541","b869dec56",5
"8542","ce27e496b",5
"8543","705a6dffe",4
"8544","89347826e",3
"8545","c947d8169",2
"8546","492e0cc50",5
"8547","e10252ca3",3
"8548","1d2a7f0dd",6
"8549","dcf17ac48",3
"8550","b1cb5d0ec",6
"8551","1c138e187",2
"8552","da8054bfa",6
"8553","d8519e771",3
"8554","4518f180e",3
"8555","3185aa328",4
"8556","1eb85ae31",3
"8557","207ad2902",3
"8558","1de957113",4
"8559","9ba7b7b9c",3
"8560","692bde33a",3
"8561","bd8312dcc",4
"8562","cd469a42f",4
"8563","b085671fa",6
"8564","d3832783a",6
"8565","537b5f09b",6
"8566","27898ed6d",3
"8567","9d64175e7",3
"8568","1adb292f6",5
"8569","1c4afcc03",3
"8570","054f35a8c",3
"8571","d7282183b",3
"8572","895d8c870",2
"8573","e66ee4be8",3
"8574","81efac010",4
"8575","4f7a70728",5
"8576","a21f20530",3
"8577","a091487fb",6
"8578","dcecf2ba5",3
"8579","35d04e039",4
"8580","7bb118200",4
"8581","7028ea673",4
"8582","4bef58278",4
"8583","9a053dbe6",6
"8584","caa616482",4
"8585","e297b5ede",5
"8586","31e9530cf",6
"8587","cbf3467d9",6
"8588","fd7ae9b79",3
"8589","105c28771",6
"8590","e013ab581",4
"8591","ff867121e",3
"8592","358270782",6
"8593","e7a24f9e9",6
"8594","0c6c71a55",5
"8595","f559980ed",3
"8596","eff5c562e",3
"8597","ca457392b",4
"8598","1c901d8d7",3
"8599","4079020a6",6
"8600","cc8518f88",6
"8601","225d332dc",4
"8602","0a38a1059",6
"8603","414e5ba55",4
"8604","807e3b981",4
"8605","fc93d7cc9",3
"8606","243925f5e",4
"8607","1cc66d907",2
"8608","518384a79",4
"8609","a66c7ec50",4
"8610","8b0fa13e1",4
"8611","373b98352",3
"8612","5eb152e2a",2
"8613","80723d694",6
"8614","10337747f",4
"8615","1069c72a9",6
"8616","3e2347b40",4
"8617","e432ee48e",3
"8618","92e74870e",2
"8619","afe9d7dca",5
"8620","9ca6debf5",4
"8621","ec83e77f0",3
"8622","b7a54fea5",1
"8623","3947180ba",4
"8624","236dd6cca",5
"8625","f83c963d2",2
"8626","15b5da7f8",4
"8627","dd36ab692",4
"8628","a7ba4d7e1",3
"8629","b5ce44276",4
"8630","348591b3f",3
"8631","992170cac",3
"8632","95e61ce61",3
"8633","df356def7",6
"8634","f40b68c08",3
"8635","9907dde11",3
"8636","33ed78569",6
"8637","0b3f851f0",4
"8638","8d650d311",6
"8639","4c05ee4b2",3
"8640","7c4b2e0c0",4
"8641","58e2cf3d9",6
"8642","4d2dec2f3",4
"8643","d6d6d4aca",4
"8644","dfb59bbe9",3
"8645","288445cbd",6
"8646","61f22ed16",6
"8647","26b1d01eb",3
"8648","2c7a874ee",5
"8649","1b0d28fab",4
"8650","7fb135352",2
"8651","9185b2ed3",6
"8652","43c8e589d",3
"8653","6a0f0b8c0",3
"8654","f24000fbc",6
"8655","128b247b8",5
"8656","d7cc44152",3
"8657","2380da455",4
"8658","a90da3a12",3
"8659","67967b0b0",6
"8660","d22eb6266",4
"8661","9e399c659",5
"8662","9a5da8156",4
"8663","365f29337",3
"8664","b9086e44f",7
"8665","24ea0569a",6
"8666","1b5fd0e44",2
"8667","319ae7620",3
"8668","be340bbe7",5
"8669","370d17232",2
"8670","fae628c13",6
"8671","c72bd65dc",6
"8672","fd23f6a15",3
"8673","a88845c74",4
"8674","387147d00",5
"8675","97f0a97ef",3
"8676","c320a6005",5
"8677","6f0d943dc",3
"8678","729042a8f",2
"8679","f48338adb",6
"8680","742462799",1
"8681","6223c652f",6
"8682","c1917c88e",6
"8683","f296a9ee2",6
"8684","63057be1d",3
"8685","91f52526f",3
"8686","a6da4c5df",7
"8687","ecad4a875",5
"8688","98565468b",3
"8689","076e5c59d",7
"8690","71eda06c6",6
"8691","734459ad1",4
"8692","d54d84b63",6
"8693","8e92ebde6",6
"8694","319e533b6",3
"8695","39e0cc98e",4
"8696","3b140cca4",2
"8697","9e43d6863",3
"8698","f93fe66ef",4
"8699","ff85f13d7",2
"8700","4cef5b961",3
"8701","efb36dced",3
"8702","03926867a",3
"8703","ca5a9ff9c",3
"8704","972a081f2",4
"8705","16316fb49",4
"8706","5e21ad5a7",3
"8707","62ad62e0a",1
"8708","a72492a9d",6
"8709","ef0822572",4
"8710","23987e634",3
"8711","1cd970978",3
"8712","62eb0363d",4
"8713","4ac47ceae",6
"8714","926c92b39",6
"8715","f348564a5",3
"8716","40bd89515",3
"8717","0178fe2f7",4
"8718","ab5964338",7
"8719","b72bbd6db",6
"8720","d6243bdf8",4
"8721","69ae5dba1",3
"8722","230232e58",3
"8723","e74dd0579",6
"8724","35cf91e6e",4
"8725","69ba6c8d8",3
"8726","13efc38c1",6
"8727","efddad023",3
"8728","f8a1d0a54",6
"8729","bc5058e64",6
"8730","75f3eb3f8",3
"8731","5d808057a",3
"8732","28c34e5dc",3
"8733","72b996452",4
"8734","2cdaa8a5d",4
"8735","9000f2766",3
"8736","defebd6b4",4
"8737","f99149151",5
"8738","a345b4406",7
"8739","9e6f98ce2",2
"8740","4302e8f50",3
"8741","91d238a62",3
"8742","990e04b81",3
"8743","b985b4ff9",7
"8744","0b74e375f",3
"8745","73704a89b",3
"8746","122683077",4
"8747","d246be504",3
"8748","f500d6361",3
"8749","c05adb8fe",4
"8750","6a8980074",4
"8751","a2124f529",5
"8752","052c95a93",7
"8753","5e8cbcc56",6
"8754","7e0f474bc",6
"8755","343c1f526",7
"8756","94d5ded81",3
"8757","35bb8ee8f",3
"8758","e454518b8",6
"8759","83703d7e0",2
"8760","29193bf76",6
"8761","197c5ed9d",6
"8762","87b60f563",4
"8763","c69315120",3
"8764","b9314a12d",6
"8765","4cbc3433e",4
"8766","644d07ccb",4
"8767","27ce98a2e",6
"8768","5ab4a7a66",4
"8769","175af62c1",5
"8770","97a80f8b3",3
"8771","26662f4f9",6
"8772","dcb0314b0",4
"8773","7a12e98d8",2
"8774","fb507a1cb",4
"8775","1ef4df30d",3
"8776","b7f7e01c6",4
"8777","bafa8c847",6
"8778","7eff2bd81",4
"8779","fd38d0da0",6
"8780","95e06e711",2
"8781","f385d9645",4
"8782","f2a522324",4
"8783","082a9b790",5
"8784","6824120c3",3
"8785","acc741f2d",4
"8786","4552e7972",3
"8787","63a3f229c",5
"8788","8ebe54ca6",6
"8789","aa0e8c199",2
"8790","f5d0fdd2c",6
"8791","81ea0e01a",6
"8792","0af536283",4
"8793","939ca33f6",4
"8794","4f5205d2b",2
"8795","668177e57",3
"8796","a8f43bea5",7
"8797","be0635ef2",2
"8798","da9b9db54",7
"8799","2c88aa53a",3
"8800","c18cc87cd",3
"8801","9521ff66b",4
"8802","9a4bbdd8d",3
"8803","a07440416",6
"8804","4fe9ef7ce",3
"8805","5bd541f6f",3
"8806","3cf8487d4",1
"8807","1942485f8",2
"8808","aa11bee11",5
"8809","0907a14f3",5
"8810","1945e2783",6
"8811","ae17429ae",4
"8812","0a3fc490f",7
"8813","f74ad48ff",6
"8814","23c4874d8",3
"8815","4fe4122ca",4
"8816","394217006",6
"8817","b2406f38d",4
"8818","f91cc9f0d",5
"8819","053d121b8",4
"8820","d3ff1ea74",4
"8821","6f12e6d07",6
"8822","2259cf6f8",6
"8823","a6fea1d1a",3
"8824","a8055a2ba",3
"8825","9fe6f98a5",3
"8826","e73146163",4
"8827","99c2ceb33",5
"8828","da353217d",4
"8829","b73a7ca90",2
"8830","c7195edba",3
"8831","aa40c19c2",4
"8832","f94991b4c",3
"8833","9416f514a",6
"8834","547a18b80",5
"8835","aebf47483",2
"8836","ace26786b",4
"8837","9ef928aa7",4
"8838","03a92a94f",3
"8839","a55a04a05",3
"8840","5a651d147",3
"8841","a16ab2da0",4
"8842","15adc8d48",3
"8843","d7f98a1a1",3
"8844","c40052aba",3
"8845","ac8229264",4
"8846","318f45a57",2
"8847","e0d18f038",2
"8848","5b0f07923",3
"8849","117a7da85",2
"8850","a88733fd1",3
"8851","88cdc9a60",1
"8852","b8acbc614",3
"8853","6c399cb06",2
"8854","2625dcb50",5
"8855","00c19f4fa",3
"8856","bf190a061",4
"8857","f43bf90ea",3
"8858","1cac8717d",3
"8859","19f5a15ab",6
"8860","484346fbc",2
"8861","dd5f93066",7
"8862","e3e339d6f",3
"8863","1f2bd07e8",3
"8864","e04d44883",3
"8865","9ff766a26",3
"8866","8623ecf43",6
"8867","cf85bd080",6
"8868","21fcd15c6",5
"8869","1d6a1b32c",3
"8870","01603d6e2",6
"8871","7000a4f76",3
"8872","5955c1678",4
"8873","f245f7d4f",3
"8874","cfd7c3baa",3
"8875","6b2fc7a10",4
"8876","7b872f1aa",4
"8877","c83fe0079",5
"8878","923da13c4",4
"8879","26a7ffaa7",3
"8880","c3b94defa",3
"8881","714b4fa64",3
"8882","46f6472bb",3
"8883","0f1424059",7
"8884","66fcb54d7",7
"8885","382cc2865",4
"8886","9684a1603",4
"8887","6c9e1c82f",5
"8888","24cc193f3",6
"8889","5b4745340",4
"8890","39944ac3f",2
"8891","b02c50d9d",3
"8892","b34a4f038",3
"8893","372433bc5",2
"8894","2f595e715",6
"8895","07cc0ce27",5
"8896","eff4a47b5",6
"8897","f8efa040f",6
"8898","db0875ffd",2
"8899","73dedcf29",3
"8900","a4f6acdb6",3
"8901","ff16e6dad",3
"8902","2dafa7b63",4
"8903","5ff246254",3
"8904","ad9ad0883",3
"8905","f33406495",2
"8906","1045bb4c4",2
"8907","d930f411f",6
"8908","500728fdd",3
"8909","523aeba08",6
"8910","c98ae8e1e",6
"8911","5ba0605b9",2
"8912","1991b0817",3
"8913","1ba539b66",3
"8914","2910b5c7e",3
"8915","bf6ef8c07",6
"8916","fb9390214",5
"8917","94fc65b67",7
"8918","91c023cb7",6
"8919","138035c7a",7
"8920","e2204552c",3
"8921","67f351876",3
"8922","10949ac80",4
"8923","60875e5f0",1
"8924","db194aec8",6
"8925","e46373e2e",3
"8926","dffa9e326",2
"8927","798fae45f",4
"8928","fe65d17b1",3
"8929","b18e25ae6",5
"8930","77b247a02",3
"8931","2bec9dd86",4
"8932","7e43a342a",6
"8933","1cbe873e7",7
"8934","0858e3a6e",6
"8935","22937e80e",3
"8936","e1f0c1add",6
"8937","9e2a19b16",6
"8938","7e6385ded",3
"8939","8d301b5e6",5
"8940","087d71de3",4
"8941","66d4911f9",7
"8942","03db2966b",4
"8943","15ee5f008",3
"8944","4325e9930",3
"8945","b9f58834b",7
"8946","b356b0f05",6
"8947","81a805fda",4
"8948","2cde24ccc",3
"8949","78dff2667",3
"8950","10eaafcd9",2
"8951","10d83c05d",3
"8952","a54497b9a",2
"8953","152d25978",3
"8954","b0c159af4",6
"8955","7bebfc2a8",3
"8956","5d225055d",6
"8957","87fa5c42b",4
"8958","1a4c20f98",4
"8959","f5d7daf1a",6
"8960","810805880",3
"8961","b6661be84",4
"8962","b70f7c3d6",4
"8963","28af3f2c9",7
"8964","71390d670",3
"8965","fd717a456",2
"8966","429df135c",4
"8967","bc14cca27",3
"8968","6c5b48801",4
"8969","8947bf4b9",1
"8970","678140b71",4
"8971","8bf2cc0a1",4
"8972","8d0f353e2",6
"8973","7d0367e19",3
"8974","8445b97aa",4
"8975","3b923cef0",3
"8976","35b728d0d",2
"8977","040b028f1",4
"8978","121af879a",6
"8979","5fc06cf73",6
"8980","64ca585d9",3
"8981","6bbd4bbdc",3
"8982","a0f2d927e",6
"8983","7e1af1787",6
"8984","dd3856456",3
"8985","59f4e3255",5
"8986","029b05087",6
"8987","942b2ba7d",3
"8988","2ddbad288",6
"8989","6568f907c",3
"8990","397be6b99",4
"8991","b0d8b0778",2
"8992","5493d0771",4
"8993","3970cb015",7
"8994","59c9f850a",3
"8995","d7696fdac",4
"8996","8b17616d3",2
"8997","a22b593a2",6
"8998","cd668b430",3
"8999","4a2ecd24c",3
"9000","7395e5c70",6
"9001","03ae93b48",3
"9002","da7bed1f8",4
"9003","a2cd25e49",4
"9004","3e411bd12",2
"9005","036c684d3",4
"9006","110682438",6
"9007","b93abca0b",2
"9008","814430b64",4
"9009","122b47acc",5
"9010","9e4420002",6
"9011","e90c988f5",4
"9012","3f568e3a2",6
"9013","d48d94920",2
"9014","2bc51f69b",2
"9015","814c9043a",3
"9016","eac772633",3
"9017","e8ee34b59",3
"9018","573f51aca",4
"9019","274c7f123",4
"9020","39a66e7cb",3
"9021","b9d49b198",4
"9022","7c139389d",3
"9023","e3fb26abc",2
"9024","f80c1cf7d",3
"9025","8e4f0e111",2
"9026","8564fa7be",6
"9027","9c443e54d",6
"9028","58a7e1caf",3
"9029","29a9fdad5",2
"9030","2ca3f6d92",5
"9031","1f7863209",3
"9032","d9f692e74",6
"9033","649589d9f",1
"9034","3cafd9500",6
"9035","121ee5fa0",3
"9036","7a6bc9e55",6
"9037","569e2b299",3
"9038","032aefa61",3
"9039","88f79f7ee",4
"9040","1ef5b1310",7
"9041","5e9737811",3
"9042","46ef61c91",3
"9043","fa773690e",5
"9044","d8697f0fd",3
"9045","bdff3528c",2
"9046","e7b3f752a",5
"9047","1de2c7e27",5
"9048","9b227ae56",4
"9049","db6b79545",3
"9050","98d3a24b8",4
"9051","2cc0c6dee",4
"9052","c0503dd75",4
"9053","0c4c55b39",3
"9054","26bba34a6",3
"9055","c92b59557",3
"9056","d1338d152",6
"9057","034259113",2
"9058","4df3f4bc3",6
"9059","574b9ab4f",4
"9060","5287fead8",7
"9061","ba4811f35",3
"9062","ba2904fd9",3
"9063","1349f68db",6
"9064","28f1efe3c",3
"9065","e93ec1c41",4
"9066","48432dfa0",4
"9067","03188ecad",3
"9068","34fd2f89a",3
"9069","970910885",3
"9070","91c2edae8",1
"9071","a566e5a44",3
"9072","d680ddf5d",5
"9073","2f1c0947d",4
"9074","6ab0ddda3",5
"9075","c1c0405ef",4
"9076","f9e4762d2",5
"9077","fba2f803d",2
"9078","3757e3734",2
"9079","eb11a4321",3
"9080","36d764abf",2
"9081","6f08386f4",5
"9082","dce7af31c",2
"9083","5d8622f3c",3
"9084","6bf713e5d",4
"9085","4040a04bb",1
"9086","4733d5e7a",1
"9087","0fd9076d7",5
"9088","61e7f4ebe",4
"9089","aaadb1aac",3
"9090","6fea8ac52",7
"9091","6e50b52c9",3
"9092","28b4420eb",3
"9093","6914ade58",6
"9094","560d2b399",4
"9095","7b1c82382",5
"9096","35c9336dc",4
"9097","9b09190e4",4
"9098","de0ace433",5
"9099","af4941f15",4
"9100","9358ef6d7",4
"9101","c296177eb",4
"9102","628e30f3b",5
"9103","7e3c6f81d",3
"9104","556549333",4
"9105","e2bb56954",3
"9106","3dd6ea6bb",3
"9107","2f3d368d3",3
"9108","45dbc315f",2
